,phase,sim_time,real_time,sim_en,real_en
843,"[(3100000.0, 2.0), (3300000.0, 4.0)]",2.030989646911621,2.37,22.776832837007042,26.916435
844,"[(3100000.0, 2.0), (3100000.0, 1.0)]",2.833078145980835,2.862,25.534141118223666,26.077936
845,"[(3100000.0, 2.0), (3100000.0, 2.0)]",2.2058684825897217,2.221,23.50012295080185,24.517333999999998
846,"[(3100000.0, 2.0), (3100000.0, 3.0)]",2.3659706115722656,2.233,23.58124176170349,24.525207
847,"[(3100000.0, 2.0), (3100000.0, 4.0)]",2.122101068496704,2.295,22.474675336904525,24.118895000000002
848,"[(3100000.0, 2.0), (2800000.0, 1.0)]",3.0469698905944824,2.9779999999999998,24.384422880609037,23.998839
849,"[(3100000.0, 2.0), (2800000.0, 2.0)]",2.4250717163085938,2.345,22.395099136495592,22.445377
850,"[(3100000.0, 2.0), (2800000.0, 3.0)]",2.7136988639831543,2.488,23.74240090223789,23.470765999999998
851,"[(3100000.0, 2.0), (2800000.0, 4.0)]",2.1212282180786133,2.51,20.825843540678022,22.293156
852,"[(3100000.0, 2.0), (2600000.0, 1.0)]",3.248802900314331,2.99,23.58779208812475,23.970398
853,"[(3100000.0, 2.0), (2600000.0, 2.0)]",2.4412527084350586,2.404,22.7324407170248,21.782964
854,"[(3100000.0, 2.0), (2600000.0, 3.0)]",2.648934841156006,2.58,22.321964286806583,23.366762
855,"[(3100000.0, 2.0), (2600000.0, 4.0)]",2.2952260971069336,2.628,20.86380812366962,22.112918999999998
856,"[(3100000.0, 2.0), (2400000.0, 1.0)]",3.3630616664886475,3.05,22.550315826418398,24.021973
857,"[(3100000.0, 2.0), (2400000.0, 2.0)]",2.5345664024353027,2.45,21.91302752282381,21.121223
858,"[(3100000.0, 2.0), (2400000.0, 3.0)]",2.917789936065674,2.638,22.61030402978897,22.785342
859,"[(3100000.0, 2.0), (2400000.0, 4.0)]",2.3979272842407227,2.7409999999999997,20.487646872456075,21.762151
860,"[(3100000.0, 2.0), (2200000.0, 1.0)]",3.692105770111084,3.016,22.773650627675053,23.983215
861,"[(3100000.0, 2.0), (2200000.0, 2.0)]",2.6476802825927734,2.58,21.578164834642408,20.839424
862,"[(3100000.0, 2.0), (2200000.0, 3.0)]",2.949209213256836,2.718,21.265343233561516,22.419010999999998
863,"[(3100000.0, 2.0), (2200000.0, 4.0)]",2.497567892074585,2.798,19.792702569935322,21.515875
864,"[(3100000.0, 2.0), (1900000.0, 1.0)]",4.068197727203369,2.9989999999999997,22.567755481920244,24.019592000000003
865,"[(3100000.0, 2.0), (1900000.0, 2.0)]",2.919774293899536,2.641,21.147367264699938,20.563791000000002
866,"[(3100000.0, 2.0), (1900000.0, 3.0)]",3.4279870986938477,2.721,21.46532458854675,21.888616
867,"[(3100000.0, 2.0), (1900000.0, 4.0)]",2.96486496925354,3.164,19.108686361951825,21.579962000000002
868,"[(3100000.0, 2.0), (1700000.0, 1.0)]",4.090994358062744,2.9909999999999997,22.16690842798233,23.912962999999998
869,"[(3100000.0, 2.0), (1700000.0, 2.0)]",3.0981457233428955,2.838,20.52674576560497,20.578439
870,"[(3100000.0, 2.0), (1700000.0, 3.0)]",3.7750730514526367,3.0149999999999997,21.398423738539222,21.693243000000002
871,"[(3100000.0, 2.0), (1700000.0, 4.0)]",3.108748197555542,3.4130000000000003,19.075694980854987,21.825323
872,"[(3100000.0, 2.0), (1500000.0, 1.0)]",4.116115570068359,3.042,22.11840063760996,23.927549999999997
873,"[(3100000.0, 2.0), (1500000.0, 2.0)]",2.9998903274536133,2.8689999999999998,20.147076890449526,20.018136
874,"[(3100000.0, 2.0), (1500000.0, 3.0)]",3.5035483837127686,2.846,20.882662267587182,19.930429
875,"[(3100000.0, 2.0), (1500000.0, 4.0)]",3.0082788467407227,3.3449999999999998,18.672340924503803,21.300604
876,"[(3100000.0, 2.0), (1300000.0, 1.0)]",4.207399606704712,3.044,22.677236769475936,23.961608
877,"[(3100000.0, 2.0), (1300000.0, 2.0)]",3.0456864833831787,3.1109999999999998,20.268934290337562,20.323008
878,"[(3100000.0, 2.0), (1300000.0, 3.0)]",3.84074068069458,3.833,19.58426129323244,22.505619
879,"[(3100000.0, 2.0), (1300000.0, 4.0)]",3.02504563331604,3.4640000000000004,18.363184214458464,21.323615
880,"[(3100000.0, 2.0), (1100000.0, 1.0)]",4.0817344188690186,2.9939999999999998,22.308573161599636,23.71808
881,"[(3100000.0, 2.0), (1100000.0, 2.0)]",3.182555913925171,3.191,20.266543534712792,20.373970999999997
882,"[(3100000.0, 2.0), (1100000.0, 3.0)]",3.744433641433716,3.175,20.905906193976403,20.292977
883,"[(3100000.0, 2.0), (1100000.0, 4.0)]",2.9912631511688232,3.2560000000000002,18.8407115576005,20.747383
884,"[(3100000.0, 2.0), (800000.0, 1.0)]",4.2707905769348145,3.02,22.730702063879967,23.745301
885,"[(3100000.0, 2.0), (800000.0, 2.0)]",3.214592218399048,3.253,20.065570364425184,20.637459
886,"[(3100000.0, 2.0), (800000.0, 3.0)]",3.8281338214874268,3.792,19.74120353504896,22.096928
887,"[(3100000.0, 2.0), (800000.0, 4.0)]",3.0229482650756836,3.484,18.45556139719248,21.195808
888,"[(3100000.0, 2.0), (600000.0, 1.0)]",4.2125420570373535,3.021,22.27249616257906,23.623170000000002
889,"[(3100000.0, 2.0), (600000.0, 2.0)]",3.419801950454712,3.216,20.582933538274766,20.592049
890,"[(3100000.0, 2.0), (600000.0, 3.0)]",3.8382797241210938,3.479,20.363799297640323,21.631903
891,"[(3100000.0, 2.0), (600000.0, 4.0)]",3.122091770172119,3.339,19.02727112479925,21.053596
892,"[(3100000.0, 2.0), (400000.0, 1.0)]",4.206783771514893,3.029,22.1639005130434,23.692567
893,"[(3100000.0, 2.0), (400000.0, 2.0)]",3.307645559310913,3.223,20.22454894380331,20.586801
894,"[(3100000.0, 2.0), (400000.0, 3.0)]",3.602433681488037,3.127,20.694286086547372,20.155771
895,"[(3100000.0, 2.0), (400000.0, 4.0)]",3.021984338760376,3.419,18.75975351278782,21.189582
896,"[(3100000.0, 3.0), (3401000.0, 1.0)]",2.703317880630493,2.548,31.937375278720857,25.327815
897,"[(3100000.0, 3.0), (3401000.0, 2.0)]",2.293365001678467,2.193,28.23607491137266,26.869683000000002
898,"[(3100000.0, 3.0), (3401000.0, 3.0)]",2.4406380653381348,2.151,29.149834755668635,27.819692
899,"[(3100000.0, 3.0), (3401000.0, 4.0)]",2.3035340309143066,2.075,24.967738926360603,25.193051
900,"[(3100000.0, 3.0), (3400000.0, 1.0)]",3.044545888900757,2.57,27.016760175960062,26.915336
901,"[(3100000.0, 3.0), (3400000.0, 2.0)]",2.4428892135620117,1.792,24.377583639321326,30.426802000000002
902,"[(3100000.0, 3.0), (3400000.0, 3.0)]",2.7121074199676514,2.246,26.348004584708214,30.91142
903,"[(3100000.0, 3.0), (3400000.0, 4.0)]",2.3452646732330322,1.779,24.32999953506708,29.240952
904,"[(3100000.0, 3.0), (3300000.0, 1.0)]",2.9326374530792236,2.6710000000000003,26.793871534285543,25.74383
905,"[(3100000.0, 3.0), (3300000.0, 2.0)]",2.4320921897888184,2.096,24.29676072443485,25.633296
906,"[(3100000.0, 3.0), (3300000.0, 3.0)]",2.6066205501556396,2.0780000000000003,24.495514933037754,26.331841
907,"[(3100000.0, 3.0), (3300000.0, 4.0)]",2.2328715324401855,2.21,22.888688364210125,25.680598
908,"[(3100000.0, 3.0), (3100000.0, 1.0)]",3.0510976314544678,2.726,26.304081182091235,25.152402000000002
909,"[(3100000.0, 3.0), (3100000.0, 2.0)]",2.427264451980591,2.214,23.492003322098252,24.40039
910,"[(3100000.0, 3.0), (3100000.0, 3.0)]",2.6066620349884033,2.3520000000000003,23.17495933110714,25.269649
911,"[(3100000.0, 3.0), (3100000.0, 4.0)]",2.3050146102905273,2.3049999999999997,22.489525378665924,24.033813000000002
912,"[(3100000.0, 3.0), (2800000.0, 1.0)]",3.2458505630493164,2.928,25.15314671958208,21.796697
913,"[(3100000.0, 3.0), (2800000.0, 2.0)]",2.6863532066345215,2.183,22.062589622642992,21.298896
914,"[(3100000.0, 3.0), (2800000.0, 3.0)]",3.010133743286133,2.723,23.650763139483928,23.940735
915,"[(3100000.0, 3.0), (2800000.0, 4.0)]",2.3205924034118652,2.466,20.77081534567833,22.017705
916,"[(3100000.0, 3.0), (2600000.0, 1.0)]",3.4711344242095947,2.942,24.351149396297934,21.738897
917,"[(3100000.0, 3.0), (2600000.0, 2.0)]",2.692044734954834,2.255,22.3845982558608,22.324344
918,"[(3100000.0, 3.0), (2600000.0, 3.0)]",2.883009672164917,2.396,22.244533717200756,22.126407
919,"[(3100000.0, 3.0), (2600000.0, 4.0)]",2.513047456741333,2.666,20.808767799446585,20.486519
920,"[(3100000.0, 3.0), (2400000.0, 1.0)]",3.5725739002227783,2.9059999999999997,23.318071938812732,21.728948000000003
921,"[(3100000.0, 3.0), (2400000.0, 2.0)]",2.778686761856079,2.2439999999999998,21.658469432108397,22.416446
922,"[(3100000.0, 3.0), (2400000.0, 3.0)]",3.25488018989563,2.852,22.549855748977663,20.630074
923,"[(3100000.0, 3.0), (2400000.0, 4.0)]",2.6096279621124268,2.399,20.703321745524406,20.316172
924,"[(3100000.0, 3.0), (2200000.0, 1.0)]",3.933400869369507,2.842,23.583709764013292,22.846011
925,"[(3100000.0, 3.0), (2200000.0, 2.0)]",2.8566246032714844,2.271,21.444463482825753,22.542971
926,"[(3100000.0, 3.0), (2200000.0, 3.0)]",3.2861313819885254,2.9290000000000003,21.084522183954714,21.797307
927,"[(3100000.0, 3.0), (2200000.0, 4.0)]",2.7059106826782227,2.707,20.13335708902359,19.015759000000003
928,"[(3100000.0, 3.0), (1900000.0, 1.0)]",4.366134166717529,2.873,23.273589174890517,23.092593
929,"[(3100000.0, 3.0), (1900000.0, 2.0)]",3.1143622398376465,2.267,21.058359147043227,22.337468
930,"[(3100000.0, 3.0), (1900000.0, 3.0)]",3.7630021572113037,2.9130000000000003,21.660441470575332,19.647533
931,"[(3100000.0, 3.0), (1900000.0, 4.0)]",3.1475915908813477,3.021,20.004194568750858,19.182934000000003
932,"[(3100000.0, 3.0), (1700000.0, 1.0)]",4.393334150314331,2.838,22.865524134149553,22.866336
933,"[(3100000.0, 3.0), (1700000.0, 2.0)]",3.199681282043457,2.268,20.80581010454416,22.361516
934,"[(3100000.0, 3.0), (1700000.0, 3.0)]",3.990652084350586,2.932,22.11259413741827,19.399486
935,"[(3100000.0, 3.0), (1700000.0, 4.0)]",3.3618128299713135,3.4259999999999997,19.692807640230654,21.146552
936,"[(3100000.0, 3.0), (1500000.0, 1.0)]",4.357990026473999,2.8360000000000003,22.903204252979755,22.999088
937,"[(3100000.0, 3.0), (1500000.0, 2.0)]",3.0809032917022705,2.214,20.451092130405904,21.249213
938,"[(3100000.0, 3.0), (1500000.0, 3.0)]",3.890364170074463,2.9370000000000003,21.036771165039536,20.141794
939,"[(3100000.0, 3.0), (1500000.0, 4.0)]",3.2150537967681885,3.15,19.478070801637173,20.398324000000002
940,"[(3100000.0, 3.0), (1300000.0, 1.0)]",4.44149374961853,2.988,23.46936729873657,21.682623
941,"[(3100000.0, 3.0), (1300000.0, 2.0)]",3.1122801303863525,2.1950000000000003,20.867409630169867,22.116825
942,"[(3100000.0, 3.0), (1300000.0, 3.0)]",3.9354305267333984,3.144,20.942363526079653,20.395089
943,"[(3100000.0, 3.0), (1300000.0, 4.0)]",3.2306559085845947,3.584,19.123761766200065,19.719614
944,"[(3100000.0, 3.0), (1100000.0, 1.0)]",4.368963718414307,2.8259999999999996,23.01210544401407,22.528446
945,"[(3100000.0, 3.0), (1100000.0, 2.0)]",3.210301399230957,2.201,20.935167932395935,22.002935
946,"[(3100000.0, 3.0), (1100000.0, 3.0)]",4.155026912689209,3.484,21.084817166690826,20.853218
947,"[(3100000.0, 3.0), (1100000.0, 4.0)]",3.2114834785461426,3.125,19.518923563365938,19.868235
948,"[(3100000.0, 3.0), (800000.0, 1.0)]",4.578402996063232,2.856,23.44249562086344,22.605471
949,"[(3100000.0, 3.0), (800000.0, 2.0)]",3.182420492172241,2.325,20.813867942790985,22.372197
950,"[(3100000.0, 3.0), (800000.0, 3.0)]",3.8862383365631104,3.0060000000000002,21.215105746700765,19.439648
951,"[(3100000.0, 3.0), (800000.0, 4.0)]",3.20330810546875,3.3890000000000002,19.408175248510837,18.838025000000002
952,"[(3100000.0, 3.0), (600000.0, 1.0)]",4.504631042480469,2.885,23.01889461131811,22.786747
953,"[(3100000.0, 3.0), (600000.0, 2.0)]",3.3747684955596924,2.233,21.154434173138142,22.216862
954,"[(3100000.0, 3.0), (600000.0, 3.0)]",4.20688796043396,3.667,20.61721166393995,21.365485
955,"[(3100000.0, 3.0), (600000.0, 4.0)]",3.3398404121398926,3.2199999999999998,19.84936519500494,19.997752
956,"[(3100000.0, 3.0), (400000.0, 1.0)]",4.47038722038269,2.9320000000000004,22.91519751928091,22.851566
957,"[(3100000.0, 3.0), (400000.0, 2.0)]",3.2322843074798584,2.324,20.753841736547948,20.260691
958,"[(3100000.0, 3.0), (400000.0, 3.0)]",3.972447156906128,3.306,20.957518916881085,20.601815000000002
959,"[(3100000.0, 3.0), (400000.0, 4.0)]",3.2197318077087402,3.5569999999999995,19.597624041352276,19.351695
960,"[(3100000.0, 4.0), (3401000.0, 1.0)]",2.421942710876465,2.42,31.635722527554034,26.118158
961,"[(3100000.0, 4.0), (3401000.0, 2.0)]",1.9261398315429688,1.963,27.86322779240131,24.451659
962,"[(3100000.0, 4.0), (3401000.0, 3.0)]",2.0916731357574463,2.0860000000000003,28.716193376648423,27.333732
963,"[(3100000.0, 4.0), (3401000.0, 4.0)]",1.9137952327728271,2.151,25.496422581973075,27.252004
964,"[(3100000.0, 4.0), (3400000.0, 1.0)]",2.787651777267456,2.629,26.20620178184509,23.543398
965,"[(3100000.0, 4.0), (3400000.0, 2.0)]",2.0878076553344727,2.107,23.914250977616305,23.055726999999997
966,"[(3100000.0, 4.0), (3400000.0, 3.0)]",2.365713596343994,2.104,25.38783631770134,24.035888
967,"[(3100000.0, 4.0), (3400000.0, 4.0)]",2.005138874053955,2.118,23.83448805560112,23.754151
968,"[(3100000.0, 4.0), (3300000.0, 1.0)]",2.684016227722168,2.6639999999999997,25.965355150382514,23.116152
969,"[(3100000.0, 4.0), (3300000.0, 2.0)]",2.086662530899048,2.0620000000000003,23.509772278211116,21.669866
970,"[(3100000.0, 4.0), (3300000.0, 3.0)]",2.2781906127929688,2.15,23.871692869918345,23.530763
971,"[(3100000.0, 4.0), (3300000.0, 4.0)]",1.9115619659423828,2.174,22.223905597691534,22.910280999999998
972,"[(3100000.0, 4.0), (3100000.0, 1.0)]",2.8265652656555176,2.779,25.500816435410975,22.251469
973,"[(3100000.0, 4.0), (3100000.0, 2.0)]",2.090132713317871,2.02,22.76050420196533,20.504891
974,"[(3100000.0, 4.0), (3100000.0, 3.0)]",2.2815887928009033,2.187,22.527174012093543,22.461672999999998
975,"[(3100000.0, 4.0), (3100000.0, 4.0)]",2.0051939487457275,2.1390000000000002,21.705703469455237,21.298225000000002
976,"[(3100000.0, 4.0), (2800000.0, 1.0)]",3.0286436080932617,2.729,24.29628989569664,22.286686
977,"[(3100000.0, 4.0), (2800000.0, 2.0)]",2.380718946456909,2.118,22.05738376689434,21.342109
978,"[(3100000.0, 4.0), (2800000.0, 3.0)]",2.609602451324463,2.007,22.982805404310227,20.281564000000003
979,"[(3100000.0, 4.0), (2800000.0, 4.0)]",2.005228042602539,2.507,20.055179396357538,21.623114
980,"[(3100000.0, 4.0), (2600000.0, 1.0)]",3.2652244567871094,2.74,23.457613549366,22.324467
981,"[(3100000.0, 4.0), (2600000.0, 2.0)]",2.357609272003174,2.002,21.87049813370466,20.375557999999998
982,"[(3100000.0, 4.0), (2600000.0, 3.0)]",2.5729482173919678,2.2510000000000003,21.54096633779764,22.542728
983,"[(3100000.0, 4.0), (2600000.0, 4.0)]",2.1987414360046387,2.222,20.101540191509724,19.820934
984,"[(3100000.0, 4.0), (2400000.0, 1.0)]",3.3863131999969482,2.781,22.396432539019585,22.303348999999997
985,"[(3100000.0, 4.0), (2400000.0, 2.0)]",2.4358294010162354,2.158,21.11423950679064,21.60694
986,"[(3100000.0, 4.0), (2400000.0, 3.0)]",2.765549659729004,2.071,22.052177157604692,20.687935
987,"[(3100000.0, 4.0), (2400000.0, 4.0)]",2.358710527420044,2.818,19.83603179311514,21.159553000000002
988,"[(3100000.0, 4.0), (2200000.0, 1.0)]",3.6965980529785156,2.747,22.733594741723536,22.322392
989,"[(3100000.0, 4.0), (2200000.0, 2.0)]",2.508049488067627,2.088,20.939724089357853,20.778999
990,"[(3100000.0, 4.0), (2200000.0, 3.0)]",2.852393627166748,2.1950000000000003,20.711845400772095,22.426211000000002
991,"[(3100000.0, 4.0), (2200000.0, 4.0)]",2.435291290283203,2.528,19.268228162908557,19.516919
992,"[(3100000.0, 4.0), (1900000.0, 1.0)]",4.190504789352417,2.717,22.40904624331951,22.129277000000002
993,"[(3100000.0, 4.0), (1900000.0, 2.0)]",2.8421947956085205,2.2880000000000003,20.49853265152216,22.640689000000002
994,"[(3100000.0, 4.0), (1900000.0, 3.0)]",3.3228471279144287,2.153,20.974777929370404,22.379826
995,"[(3100000.0, 4.0), (1900000.0, 4.0)]",2.91412615776062,2.636,19.05221129756689,19.099926
996,"[(3100000.0, 4.0), (1700000.0, 1.0)]",4.222700595855713,2.7510000000000003,22.004454325215818,22.257206
997,"[(3100000.0, 4.0), (1700000.0, 2.0)]",2.8816516399383545,2.189,20.263705061464307,21.916448000000003
998,"[(3100000.0, 4.0), (1700000.0, 3.0)]",3.5489063262939453,2.3,21.35174231490374,22.772586
999,"[(3100000.0, 4.0), (1700000.0, 4.0)]",3.102983236312866,2.9619999999999997,19.13296784896612,19.434764
1000,"[(3100000.0, 4.0), (1500000.0, 1.0)]",4.194263935089111,2.689,22.006991010799407,21.998905
1001,"[(3100000.0, 4.0), (1500000.0, 2.0)]",2.8657851219177246,2.158,19.86081069159031,21.907048
1002,"[(3100000.0, 4.0), (1500000.0, 3.0)]",3.3091742992401123,2.223,20.729693447735308,22.614749
1003,"[(3100000.0, 4.0), (1500000.0, 4.0)]",3.0302085876464844,3.2119999999999997,18.67087529393196,19.842174
1004,"[(3100000.0, 4.0), (1300000.0, 1.0)]",4.317071914672852,2.7359999999999998,22.57430424669504,22.201176
1005,"[(3100000.0, 4.0), (1300000.0, 2.0)]",2.7811992168426514,2.016,20.329646876757145,20.499032
1006,"[(3100000.0, 4.0), (1300000.0, 3.0)]",3.4857380390167236,2.484,20.540854547107216,22.84949
1007,"[(3100000.0, 4.0), (1300000.0, 4.0)]",3.0596764087677,3.4210000000000003,18.429222665643692,20.322945
1008,"[(3100000.0, 4.0), (1100000.0, 1.0)]",4.237187147140503,2.762,22.12280368471622,22.039861000000002
1009,"[(3100000.0, 4.0), (1100000.0, 2.0)]",2.849083662033081,2.06,20.394815893046854,20.586313
1010,"[(3100000.0, 4.0), (1100000.0, 3.0)]",3.415269136428833,2.175,21.188646027338503,22.467166
1011,"[(3100000.0, 4.0), (1100000.0, 4.0)]",2.9843392372131348,2.9059999999999997,18.78572556928873,18.873792
1012,"[(3100000.0, 4.0), (800000.0, 1.0)]",4.470606327056885,2.767,22.584146816372872,22.263737
1013,"[(3100000.0, 4.0), (800000.0, 2.0)]",2.857228994369507,2.057,20.312466139092443,20.54963
1014,"[(3100000.0, 4.0), (800000.0, 3.0)]",3.340545892715454,2.186,20.826838563554286,21.267951
1015,"[(3100000.0, 4.0), (800000.0, 4.0)]",3.0128939151763916,3.013,18.596383065419193,19.226391
1016,"[(3100000.0, 4.0), (600000.0, 1.0)]",4.280925035476685,2.716,22.174056216516494,21.960698
1017,"[(3100000.0, 4.0), (600000.0, 2.0)]",3.051204204559326,2.167,20.60028474642038,21.623907
1018,"[(3100000.0, 4.0), (600000.0, 3.0)]",3.4614689350128174,2.176,20.98889075388908,22.307133
1019,"[(3100000.0, 4.0), (600000.0, 4.0)]",3.088775157928467,2.906,19.170284256916045,19.137525
1020,"[(3100000.0, 4.0), (400000.0, 1.0)]",4.347172737121582,2.6950000000000003,22.014074941563607,22.157414
1021,"[(3100000.0, 4.0), (400000.0, 2.0)]",3.00663685798645,2.088,20.287812536191943,21.335334
1022,"[(3100000.0, 4.0), (400000.0, 3.0)]",3.2058534622192383,2.017,21.10146081932068,20.554513
1023,"[(3100000.0, 4.0), (400000.0, 4.0)]",3.025423049926758,3.218,18.836152626304624,19.693065
1024,"[(2800000.0, 1.0), (3401000.0, 1.0)]",3.5208709239959717,4.426,28.795031065051553,30.041549
1025,"[(2800000.0, 1.0), (3401000.0, 2.0)]",3.4345085620880127,3.908,24.456901415159702,28.240894
1026,"[(2800000.0, 1.0), (3401000.0, 3.0)]",3.3842008113861084,3.424,27.741237825734615,34.767246
1027,"[(2800000.0, 1.0), (3401000.0, 4.0)]",3.1467695236206055,3.298,24.06493749116182,39.856038
1028,"[(2800000.0, 1.0), (3400000.0, 1.0)]",3.662554979324341,3.47,25.054773775880335,37.804713
1029,"[(2800000.0, 1.0), (3400000.0, 2.0)]",3.3932573795318604,2.994,22.985505889117718,36.238127
1030,"[(2800000.0, 1.0), (3400000.0, 3.0)]",3.4568023681640625,3.394,25.15872844397545,36.410307
1031,"[(2800000.0, 1.0), (3400000.0, 4.0)]",3.3005268573760986,3.51,23.155874863312242,30.851971
1032,"[(2800000.0, 1.0), (3300000.0, 1.0)]",3.5897696018218994,4.085,25.422665925285813,30.590559
1033,"[(2800000.0, 1.0), (3300000.0, 2.0)]",3.431485891342163,3.428,22.704225773417946,28.771044
1034,"[(2800000.0, 1.0), (3300000.0, 3.0)]",3.527343988418579,3.377,22.993646216511724,28.60387
1035,"[(2800000.0, 1.0), (3300000.0, 4.0)]",3.2386250495910645,3.628,21.805331163179872,29.546676
1036,"[(2800000.0, 1.0), (3100000.0, 1.0)]",3.674600124359131,3.997,25.038531165237423,28.58739
1037,"[(2800000.0, 1.0), (3100000.0, 2.0)]",3.434542655944824,3.533,22.229996375744342,27.727712
1038,"[(2800000.0, 1.0), (3100000.0, 3.0)]",3.4908835887908936,3.6510000000000002,23.322180916254517,29.653854
1039,"[(2800000.0, 1.0), (3100000.0, 4.0)]",3.3524882793426514,3.593,21.92777485767841,27.314078000000002
1040,"[(2800000.0, 1.0), (2800000.0, 1.0)]",3.8094537258148193,4.466,24.123601127758022,27.530752
1041,"[(2800000.0, 1.0), (2800000.0, 2.0)]",3.559493064880371,3.827,21.21565403023958,26.654290000000003
1042,"[(2800000.0, 1.0), (2800000.0, 3.0)]",3.716179847717285,3.7119999999999997,22.41639014467239,25.641598
1043,"[(2800000.0, 1.0), (2800000.0, 4.0)]",3.3030765056610107,3.962,20.777637234458922,25.882503
1044,"[(2800000.0, 1.0), (2600000.0, 1.0)]",3.953209400177002,4.936,23.354590432672495,25.412045
1045,"[(2800000.0, 1.0), (2600000.0, 2.0)]",3.572453498840332,4.167,21.788762731447218,23.704346
1046,"[(2800000.0, 1.0), (2600000.0, 3.0)]",3.61822509765625,4.622,22.27623508684158,25.845271
1047,"[(2800000.0, 1.0), (2600000.0, 4.0)]",3.4558682441711426,4.218,20.858534721314903,23.779786
1048,"[(2800000.0, 1.0), (2400000.0, 1.0)]",4.029192924499512,5.0489999999999995,22.60074433250427,25.047604999999997
1049,"[(2800000.0, 1.0), (2400000.0, 2.0)]",3.613701343536377,4.213,21.361534147703644,22.998414
1050,"[(2800000.0, 1.0), (2400000.0, 3.0)]",3.809953451156616,4.595,21.766266927726267,24.907467
1051,"[(2800000.0, 1.0), (2400000.0, 4.0)]",3.48360276222229,4.329,20.492143804426192,23.549379000000002
1052,"[(2800000.0, 1.0), (2200000.0, 1.0)]",4.276324272155762,5.162,22.715700635042186,24.292419000000002
1053,"[(2800000.0, 1.0), (2200000.0, 2.0)]",3.649038314819336,4.34,21.06605269194126,23.004947
1054,"[(2800000.0, 1.0), (2200000.0, 3.0)]",3.8098533153533936,4.768,21.360751301922797,24.42816
1055,"[(2800000.0, 1.0), (2200000.0, 4.0)]",3.5003294944763184,4.622,20.161970708768365,23.544557
1056,"[(2800000.0, 1.0), (1900000.0, 1.0)]",4.617616415023804,5.274,22.38110375524044,23.794495
1057,"[(2800000.0, 1.0), (1900000.0, 2.0)]",3.810088872909546,4.317,20.55041617789745,22.091374000000002
1058,"[(2800000.0, 1.0), (1900000.0, 3.0)]",4.138589143753052,4.685,21.271008012259003,23.308045999999997
1059,"[(2800000.0, 1.0), (1900000.0, 4.0)]",3.7451748847961426,4.673,19.73055362106323,22.809695
1060,"[(2800000.0, 1.0), (1700000.0, 1.0)]",4.68135142326355,5.57,22.051786916248798,23.668823
1061,"[(2800000.0, 1.0), (1700000.0, 2.0)]",3.870070457458496,4.529,20.548389316108224,21.941533
1062,"[(2800000.0, 1.0), (1700000.0, 3.0)]",4.270186424255371,4.768000000000001,21.561390061380862,23.464783999999998
1063,"[(2800000.0, 1.0), (1700000.0, 4.0)]",3.810208797454834,4.794,19.62057255672693,22.599186
1064,"[(2800000.0, 1.0), (1500000.0, 1.0)]",4.736300230026245,5.858,21.993950022816655,24.024413
1065,"[(2800000.0, 1.0), (1500000.0, 2.0)]",3.8107147216796875,4.591,20.277590005431172,21.73029
1066,"[(2800000.0, 1.0), (1500000.0, 3.0)]",4.12990665435791,4.646,21.398100195851324,21.87055
1067,"[(2800000.0, 1.0), (1500000.0, 4.0)]",3.740699529647827,4.977,19.461714940633772,22.81653
1068,"[(2800000.0, 1.0), (1300000.0, 1.0)]",4.819946050643921,5.822,22.48803063873291,23.811463
1069,"[(2800000.0, 1.0), (1300000.0, 2.0)]",3.8102269172668457,4.8,20.502359043984413,22.081975
1070,"[(2800000.0, 1.0), (1300000.0, 3.0)]",4.21251368522644,5.275,21.072852478930947,23.668274
1071,"[(2800000.0, 1.0), (1300000.0, 4.0)]",3.7360589504241943,5.002,19.4112078320384,22.789918999999998
1072,"[(2800000.0, 1.0), (1100000.0, 1.0)]",4.761645555496216,5.996,22.075730144817825,24.428831000000002
1073,"[(2800000.0, 1.0), (1100000.0, 2.0)]",3.879575729370117,4.867,20.537601947495936,22.188298
1074,"[(2800000.0, 1.0), (1100000.0, 3.0)]",4.3273234367370605,5.554,21.303425719978804,24.210754
1075,"[(2800000.0, 1.0), (1100000.0, 4.0)]",3.731861114501953,5.178,19.615532899537083,23.299866
1076,"[(2800000.0, 1.0), (800000.0, 1.0)]",4.924981117248535,5.879,22.440745253248213,23.9729
1077,"[(2800000.0, 1.0), (800000.0, 2.0)]",3.881279706954956,4.909,20.451572027552125,22.357426
1078,"[(2800000.0, 1.0), (800000.0, 3.0)]",4.2365663051605225,5.538,21.021151708369253,24.245421
1079,"[(2800000.0, 1.0), (800000.0, 4.0)]",3.7308075428009033,5.239000000000001,19.354465919859408,23.429322
1080,"[(2800000.0, 1.0), (600000.0, 1.0)]",4.834179162979126,5.894,22.079607392077442,23.984617999999998
1081,"[(2800000.0, 1.0), (600000.0, 2.0)]",4.0232768058776855,4.931,20.66308818992853,22.466313
1082,"[(2800000.0, 1.0), (600000.0, 3.0)]",4.245330095291138,5.054,21.45933464365482,23.471254000000002
1083,"[(2800000.0, 1.0), (600000.0, 4.0)]",3.81032133102417,5.015000000000001,19.876595083861346,22.878297
1084,"[(2800000.0, 1.0), (400000.0, 1.0)]",4.815683603286743,5.798,22.02622565810203,23.773986999999998
1085,"[(2800000.0, 1.0), (400000.0, 2.0)]",3.9525187015533447,4.925000000000001,20.38063525881767,22.414980999999997
1086,"[(2800000.0, 1.0), (400000.0, 3.0)]",4.197753667831421,5.154,21.28097030376911,23.463746
