,2mm_EXTRALARGE_DATASET_mem.dat,2mm_LARGE_DATASET_mem.dat,2mm_MEDIUM_DATASET_mem.dat,3mm_EXTRALARGE_DATASET_mem.dat,3mm_LARGE_DATASET_mem.dat,3mm_MEDIUM_DATASET_mem.dat,adi_EXTRALARGE_DATASET_mem.dat,adi_LARGE_DATASET_mem.dat,adi_MEDIUM_DATASET_mem.dat,atax_EXTRALARGE_DATASET_mem.dat,atax_LARGE_DATASET_mem.dat,bicg_EXTRALARGE_DATASET_mem.dat,bicg_LARGE_DATASET_mem.dat,cholesky_EXTRALARGE_DATASET_mem.dat,cholesky_LARGE_DATASET_mem.dat,cholesky_MEDIUM_DATASET_mem.dat,correlation_EXTRALARGE_DATASET_mem.dat,correlation_LARGE_DATASET_mem.dat,correlation_MEDIUM_DATASET_mem.dat,covariance_EXTRALARGE_DATASET_mem.dat,covariance_LARGE_DATASET_mem.dat,covariance_MEDIUM_DATASET_mem.dat,deriche_EXTRALARGE_DATASET_mem.dat,deriche_LARGE_DATASET_mem.dat,deriche_MEDIUM_DATASET_mem.dat,doitgen_EXTRALARGE_DATASET_mem.dat,doitgen_LARGE_DATASET_mem.dat,doitgen_MEDIUM_DATASET_mem.dat,durbin_EXTRALARGE_DATASET_mem.dat,durbin_LARGE_DATASET_mem.dat,fdtd-2d_EXTRALARGE_DATASET_mem.dat,fdtd-2d_LARGE_DATASET_mem.dat,fdtd-2d_MEDIUM_DATASET_mem.dat,floyd-warshall_EXTRALARGE_DATASET_mem.dat,floyd-warshall_LARGE_DATASET_mem.dat,floyd-warshall_MEDIUM_DATASET_mem.dat,gemm_EXTRALARGE_DATASET_mem.dat,gemm_LARGE_DATASET_mem.dat,gemm_MEDIUM_DATASET_mem.dat,gemver_EXTRALARGE_DATASET_mem.dat,gemver_LARGE_DATASET_mem.dat,gesummv_EXTRALARGE_DATASET_mem.dat,gesummv_LARGE_DATASET_mem.dat,gramschmidt_EXTRALARGE_DATASET_mem.dat,gramschmidt_LARGE_DATASET_mem.dat,gramschmidt_MEDIUM_DATASET_mem.dat,heat-3d_EXTRALARGE_DATASET_mem.dat,heat-3d_LARGE_DATASET_mem.dat,heat-3d_MEDIUM_DATASET_mem.dat,jacobi-1d_EXTRALARGE_DATASET_mem.dat,jacobi-2d_EXTRALARGE_DATASET_mem.dat,jacobi-2d_LARGE_DATASET_mem.dat,jacobi-2d_MEDIUM_DATASET_mem.dat,lu_EXTRALARGE_DATASET_mem.dat,lu_LARGE_DATASET_mem.dat,lu_MEDIUM_DATASET_mem.dat,ludcmp_EXTRALARGE_DATASET_mem.dat,ludcmp_LARGE_DATASET_mem.dat,ludcmp_MEDIUM_DATASET_mem.dat,mvt_EXTRALARGE_DATASET_mem.dat,mvt_LARGE_DATASET_mem.dat,nussinov_EXTRALARGE_DATASET_mem.dat,nussinov_LARGE_DATASET_mem.dat,nussinov_MEDIUM_DATASET_mem.dat,seidel-2d_EXTRALARGE_DATASET_mem.dat,seidel-2d_LARGE_DATASET_mem.dat,seidel-2d_MEDIUM_DATASET_mem.dat,symm_EXTRALARGE_DATASET_mem.dat,symm_LARGE_DATASET_mem.dat,symm_MEDIUM_DATASET_mem.dat,syr2k_EXTRALARGE_DATASET_mem.dat,syr2k_LARGE_DATASET_mem.dat,syr2k_MEDIUM_DATASET_mem.dat,syrk_EXTRALARGE_DATASET_mem.dat,syrk_LARGE_DATASET_mem.dat,syrk_MEDIUM_DATASET_mem.dat,trisolv_EXTRALARGE_DATASET_mem.dat,trisolv_LARGE_DATASET_mem.dat,trmm_EXTRALARGE_DATASET_mem.dat,trmm_LARGE_DATASET_mem.dat,trmm_MEDIUM_DATASET_mem.dat
10,19.990454978865337,19.980926022980935,19.915834512391452,19.489873480887717,19.47976530202481,22.370957817784817,27.387687560302968,27.37298065697197,41.471517994477786,13.997828371190362,13.997440476303916,11.99711126651046,11.996973492349447,19.49625144739941,19.49252907523413,30.433932927125017,19.492675743160508,19.484307771585794,25.47668967761643,19.492925730869104,19.48483768666233,25.417244767720607,5.77311081024653,5.741977552800247,5.501736327939961,19.392262244705115,22.774317553479722,22.879408880228123,10.162521703506092,10.190383750139155,26.543700527917633,25.215185129620032,31.804273185111978,19.99723305604154,19.99446544549956,19.9690002436537,19.99233596688161,19.97801294395795,21.42389456760852,11.498611000646571,11.498851208270949,14.332309636875383,14.352262386959897,19.733792478873422,19.731511835955594,25.596975027952418,109.47224717192451,109.11432154779708,128.23716264779162,17.994774207976203,31.990541540211836,31.97959113720215,31.876499247689246,19.496246875350188,19.49266993811534,30.43543360407368,19.496247471683635,19.4925000992551,30.432456399732366,11.501327958747513,11.505152959715407,20.514428784928015,20.538750604034373,20.63701127306392,53.987951691663916,53.97572320153164,82.29711840384903,19.987366301097754,19.972420498138646,27.87425598336731,29.471002866205602,29.425320778718877,44.053566516557076,19.98053287376978,19.955020173531402,28.82499864928547,11.994285905856579,12.0235159231346,12.494992825797759,12.489390746172818,16.76358531908596
11,19.99045383457662,19.980928609180864,19.895183777156035,19.48987695505992,19.479764302357253,22.363323927829345,27.386240314063436,27.373018034362506,41.48303343559515,13.998629548279302,13.998083678459858,11.991894583347415,11.988648932106848,19.496251456443247,19.49252448306618,30.43563240096212,19.49267720265428,19.4843048030754,25.418700507977995,19.492925593387856,19.48483797294496,25.393834701496377,5.764766786390686,5.890445265360934,5.86300930670197,19.392335889446926,22.77435617550548,22.9080871909441,10.163213562252267,10.190167395729127,25.787047634764942,24.613407963172705,31.78143347542097,19.99723261211023,19.994465419139452,19.969000803898453,19.991070218975707,19.977757067880408,21.40274078497512,11.49861108144141,11.497969136253378,14.332296452849949,14.347651805059467,19.728926228214338,19.731112382216523,25.60460733839241,109.47220620369538,109.1143290720508,128.18076158932456,17.996211739410555,31.990535418006708,31.9796056939518,31.8764975024649,19.49624928423741,19.492707192239912,30.434863686422712,19.496246068360314,19.492501077251198,30.434803104061864,11.501356475927066,11.505715636356658,20.515214344365482,20.537514874575898,20.64346834079994,53.98796741269174,53.97572380604702,82.30749126308783,19.987901877190307,19.973853033479596,27.85950091987754,29.470362147645922,29.427873254267272,43.973747601525204,19.98132004915822,19.95738431294596,28.790706561323468,11.994587465959478,12.023376981698753,12.494984052962314,12.48931251947125,16.746421510123586
12,19.990452658496874,19.98092907842291,19.884869110993126,19.48987968874112,19.479764734954458,22.362321663947387,27.38628795788167,27.37224900989364,41.48609896659724,13.999096720224276,13.998425314110648,11.987088014512205,11.980943422737028,19.49624704023086,19.492516919609578,30.434815467349686,19.492678102172718,19.48429974181092,25.375961269511453,19.492920446302378,19.48483775413188,25.382798224078662,5.890664612255746,5.890673066058885,5.9498208257396765,19.39226311097978,22.774312383920964,22.974170961773957,10.16385091964716,10.189575859348446,26.106094924391456,24.482058458985165,31.76936386283245,19.997232517167,19.994466029248233,19.96900069778967,19.991144963095476,19.97747889650708,21.384694793435045,11.498604481669007,11.495953429043057,14.332330656591866,14.342381881087706,19.72596132249754,19.73074591905318,25.61228924456883,109.47222947294195,109.11427001549895,128.17105938120127,17.997111585761388,31.990533983829007,31.97961614878833,31.885593591020026,19.496250289622928,19.492720489260538,30.435039045900517,19.49624535247861,19.49250085747312,30.435538266085707,11.501361192571538,11.505352186015035,20.51592334627272,20.53611028071497,20.64309850562017,53.98797239345699,53.97573650457937,82.30775342367494,19.988387389259124,19.975118042782295,27.850005939764106,29.472671010325758,29.430727100890277,43.940134837792634,19.982980747864023,19.95911990906629,28.75364476117241,11.99488877443445,12.022820457220282,12.494950057556393,12.489228447187775,16.762028251946575
13,19.990454437421356,19.98092630225518,19.884090812152426,19.489880884944924,19.479764091967912,22.364182887518258,27.384976306891243,27.372637937193094,41.483547795097614,13.99926165761978,13.998506706479693,11.982994667790795,11.974354148302858,19.49624710395156,19.49250494120462,30.435027502514053,19.492675488226514,19.484296913916918,25.354177443321582,19.49292215619395,19.484839207327287,25.379115137567755,5.89064909742685,5.890652162884156,5.88999791356729,19.39211348079438,22.77428486015336,23.081835019666993,10.164385392793713,10.188637239902942,24.842213544416087,24.57046432675464,31.776543263922335,19.997231857847318,19.99446715968754,19.969001185097817,19.991092436777738,19.977317251566564,21.373192832079166,11.498606492433339,11.492974371581425,14.332374348275142,14.336646119224712,19.727242919484773,19.730171835730097,25.61404201289956,109.4721809490595,109.11432796998099,128.18615383440886,17.99754540519123,31.990528548607504,31.979626242613964,31.894385141148263,19.496250685706844,19.492707059316366,30.43499055846948,19.496247511743423,19.492500619461175,30.43482252771652,11.501353047321459,11.50380800366447,20.516858283231393,20.53557054257188,20.63758560025514,53.98795325060253,53.97573690409705,82.30587691619667,19.988826874542863,19.97622222341125,27.847824976378345,29.473771316419995,29.433325732144667,43.95005423548283,19.98367885212031,19.960414248061422,28.722037100044034,11.995177431510495,12.02187694697769,12.49489154311433,12.489140814091607,16.815732639498872
14,19.990454372402414,19.980924946697904,19.88936262811124,19.489878881996717,19.47976618933728,22.368053474264194,27.384505698106523,27.372097905453693,41.48070950241585,13.999155091250904,13.998369063518945,11.979917650969153,11.969378292867214,19.49624690284846,19.49249018337993,30.435017798671545,19.492668973077,19.484295544859197,25.3511400818042,19.492924881753467,19.48484299458485,25.375220756103584,5.8906221121951665,5.890647705461377,5.896706783493411,19.392196470514037,22.77417209800421,23.207257113275983,10.164776101069588,10.187379636298433,24.889026965046693,24.773328318873915,31.801582305650705,19.99723187156144,19.994467711806905,19.96900094294454,19.99051258183314,19.977652339487516,21.368810525558025,11.498609238236861,11.48953420169111,14.332400229234326,14.330638023650582,19.725750890935316,19.73034257357212,25.61144912205073,109.47218343930395,109.11436279144316,128.1884589577159,17.997584855862623,31.990528313926415,31.979632115454137,31.898058017885237,19.49625252396826,19.492669587506754,30.43500443601667,19.49624785781418,19.492499176538097,30.434974395406588,11.50135106289026,11.50104299187354,20.51601354497334,20.534232222007844,20.631626469256286,53.987938785235194,53.975745122696125,82.30662185014717,19.9892220740295,19.977174954642162,27.851747318718747,29.4724782110722,29.435063870224326,43.988025063803796,19.983890734776782,19.961798452872046,28.703737142765796,11.995443425544437,12.020577048249482,12.494811920043471,12.489048835467058,16.903469437733218
15,19.990460833728527,19.98092422054822,19.896195201449714,19.489878833130092,19.479766929079734,22.376481340012525,27.383472465713922,27.372535706424042,41.47996677694258,13.99880385261751,13.998053160912379,11.978160280531544,11.966513379165857,19.49624844661167,19.49249895887208,30.43498605062154,19.492668412848978,19.48429196391545,25.359497323419696,19.4929267682985,19.484843585840373,25.36481138857308,5.890586308729156,5.890633543102865,5.904952583768334,19.392243001808094,22.774184610693176,23.257720222230095,10.164995495568961,10.185831147440737,25.610327304951795,24.757920142906702,31.834922147509285,19.997232286081505,19.99446659070552,19.969000816754875,19.99074675081649,19.97770903326578,21.36962542304597,11.49860294623796,11.486672793010262,14.332405265789596,14.324551098545413,19.7291032140765,19.729989282366397,25.607603588773575,109.47221743854311,109.11444386348451,128.1844129250056,17.997301595938094,31.990528268456355,31.979631481146605,31.897424749520162,19.496253759816295,19.49260936329925,30.43500182899721,19.496248683247206,19.49249947353294,30.435041445677733,11.501352394611265,11.497286304104744,20.51484046690067,20.533422912329836,20.627940838394046,53.98791205825331,53.97573240118663,82.30659672236075,19.989586835018216,19.978014964429203,27.858582826898274,29.47424332581816,29.435969260946504,44.03339851299114,19.9849377390769,19.962614403262574,28.70591211496212,11.995679742481878,12.01895135831416,12.494704461204252,12.48895305553361,17.009384116914077
16,19.990460524549885,19.98092102210401,19.901216086128418,19.48988153198126,19.479767456061584,22.392003108976102,27.38367012488446,27.373005269958583,41.48039189533507,13.998236044097597,13.9975999152313,11.97807006483,11.966328643916391,19.496248814500056,19.492498174777193,30.435003207231098,19.492670634972004,19.484293498324067,25.37013308834355,19.492927917122476,19.484843560024267,25.349025454867256,5.890566025508341,5.890608719846956,5.900602105326246,19.392417650959374,22.774156607730998,22.98492571689959,10.165033053819146,10.184019872235675,24.855270453288437,24.70612586208407,31.858420550762084,19.99723303432067,19.994464627563527,19.969001025017146,19.990421762534982,19.977763799064313,21.372394252096036,11.498604209515847,11.485902757609853,14.332396660049742,14.318578848089308,19.72975943198161,19.730208937963386,25.60490540821057,109.47223458975331,109.11448632700436,128.18387548427566,17.996767283580184,31.990523064389347,31.97962445367044,31.894847302316393,19.49625433744756,19.492523207216333,30.435001706555678,19.496250941417596,19.492500614365177,30.434988629407965,11.501352605505396,11.493057766005538,20.514760353934676,20.53282442045362,20.62586187759332,53.98788847802207,53.975724840824284,82.30649309764094,19.98991008052626,19.97876920686381,27.864659793508412,29.473569639752093,29.43742084703997,44.06983867363489,19.985362354706485,19.963697354041855,28.73266377410178,11.995882604341876,12.017030474450227,12.494576287480509,12.488853950381152,17.104894909910055
17,19.990461559754724,19.98092083149276,19.90362092929725,19.48988169598026,19.479767214643104,22.41321267879607,27.384252514351797,27.372509122639663,41.4804431728937,13.997487104502142,13.997051056351223,11.980081910432242,11.969535152511549,19.49625080941739,19.49249844844132,30.43500136578906,19.492674375841542,19.48429356476395,25.37608276736519,19.492928481232017,19.484848306903455,25.34105231432497,5.89057734678614,5.890604905850634,5.900872794939206,19.392459547593393,22.774209198878367,22.067113374146427,10.164896839772041,10.18197390958907,24.80483473398425,24.63693116212589,31.855961231636652,19.99723441043637,19.99446458567237,19.969001869259706,19.989502581153282,19.97780450749,21.373887744025,11.498632811523072,11.488604304370526,14.332384489934173,14.312914776462362,19.733793359669882,19.730083368716837,25.60398675260438,109.47223417826503,109.1144960187546,128.18496417037034,17.996053576951418,31.99052504936668,31.97961382049665,31.892696259398658,19.496256441912074,19.492413560536125,30.43500152987239,19.496253770676436,19.492501562935573,30.43500023003856,11.501353051278532,11.489192291669646,20.512027174518394,20.532544260657204,20.62410480448305,53.98784155621069,53.975727164898856,82.30657501565776,19.99020188852416,19.979457688462084,27.867499003857215,29.47714664814658,29.438819233322047,44.0917775737705,19.984642806514653,19.964536206132212,28.783440512064516,11.996051278297488,12.01484499393618,12.494626115084186,12.488750280824783,17.148138057128865
18,19.990463466286105,19.98092128557038,19.90390536119265,19.489882758244665,19.479767709255434,22.432650555526756,27.384632405164847,27.372741739948346,41.479737786259,13.996604141614242,13.996449607749636,11.98456492596567,11.976737194311779,19.496248957342054,19.49250009842344,30.435002494624918,19.492665909958507,19.484297606204255,25.375954222942124,19.492927824006177,19.484845805759576,25.356521972769595,5.890565001518709,5.890575988622327,5.9017440449003065,19.392462092706936,22.774303541142746,20.262555705359095,10.164612932638065,10.179721358406734,24.776483153333444,24.886955687159762,31.82886559834973,19.997234848977588,19.99446377194035,19.96900157284444,19.98902940397486,19.9778425245075,21.372337228977237,11.49857922944523,11.495483725914724,14.332376155031454,14.307752387844676,19.734709286919223,19.730480883116407,25.60480464137991,109.47225432934036,109.11450824949789,128.18508623248846,17.995232134214337,31.99052768994279,31.97960043015389,31.891873178546852,19.496254217474853,19.492496835561138,30.43500304259803,19.496254810642945,19.492500202196116,30.435007392302147,11.501354179574273,11.487030332454164,20.511092182622075,20.531494029428256,20.621996501162368,53.987873974862694,53.97571132512255,82.30656733151459,19.990461929076886,19.98009210490992,27.86735251233198,29.479930969567157,29.439844031328605,44.099475678288805,19.985646133252345,19.965102479285587,28.852341233608904,11.996187194051686,12.012425514050532,12.49459484608142,12.488643696800064,17.078966502669697
19,19.990467666976592,19.98092218484724,19.90317875591911,19.48988234484849,19.47976957509957,22.436667385594518,27.385696605783632,27.3724347205008,41.47892471590677,13.995648531712602,13.995840174684643,11.991678942027288,11.988199445041836,19.496253383975713,19.492501459445958,30.43500245168976,19.49267360996245,19.484299592157587,25.373377600751073,19.492930163818144,19.484846424184926,25.404908662560555,5.89058443909078,5.890560968767956,5.901494686390174,19.39247432653209,22.774355216527155,17.615982679150395,10.16422420378676,10.177290317594498,24.677867599098004,25.043738188523843,31.800084901545045,19.99723413882177,19.99446270012796,19.969001357648896,19.989105907527236,19.977877169430343,21.36806135295345,11.498522713130772,11.506146801796133,14.332372906484032,14.303285186416343,19.734532725163465,19.732123848631222,25.606590803957445,109.47229532095692,109.11446033050724,128.1847956076906,17.99437461353147,31.990532480621585,31.979579643504618,31.892050088925583,19.496252834831978,19.49249542247522,30.435003534530676,19.496255695532355,19.492499825386055,30.43500240722444,11.501352479627432,11.488083796113306,20.51087437408519,20.53083786311314,20.61971365645746,53.98788853083885,53.97571598115103,82.30653483475754,19.990697879393707,19.980694385992425,27.867275858082298,29.47738525601643,29.440956794491765,44.09679838362099,19.985429908231264,19.96579262196053,28.927736959406037,11.996293480508607,12.00980263207178,12.49457107603936,12.488533481757257,16.829958880471214
20,19.990468863355584,19.980925217685545,19.9026251059665,19.489742065933314,19.47975232804807,22.407400407061044,27.385963097147346,27.37204031150781,41.47876423054658,13.994696786079375,13.995269040254529,12.001274509908779,12.003684686036854,19.496253922317877,19.49250095754032,30.43500299930369,19.492674528962784,19.484301016467636,25.37437904528217,19.492927704000483,19.48484345243645,25.482757294075352,5.89061417737507,5.890585696594647,5.9014744370412435,19.392397278486353,22.774338889006692,14.472783117229927,10.163787396166189,10.174708886058177,25.112691016715598,25.150733280138052,31.790184886084536,19.997233688055505,19.994463955846616,19.969001040370998,19.98989480672954,19.977953430479413,21.36360086517177,11.498890473147252,11.518952998869857,14.332373397879564,14.299706676357467,19.732813046040533,19.73236966717599,25.606606991468237,109.47231100069497,109.11442661811859,128.18477575452,17.993552673065356,31.990535743488284,31.97959086998331,31.892682973537966,19.496251674419565,19.492496917628426,30.43500304299381,19.496254438867094,19.49250414063483,30.435004160914488,11.501349389073807,11.493462552877153,20.51212587272752,20.530421167520544,20.617573254563602,53.98789284156716,53.97572632008008,82.30653179562951,19.990916502217964,19.98123295771249,27.87148497711519,29.479148845140855,29.441899621035088,44.08949546532817,19.98479875888061,19.96676972219856,28.992549935762636,11.996374463034767,12.007006945278427,12.494542923846922,12.488418692889342,16.344992651107535
21,19.990466058839054,19.980926966478155,19.90292961305509,19.489780504381915,19.479773131330056,22.3234831933304,27.387546182762122,27.371651960833674,41.47919370211477,13.99383968449233,13.994784069338191,12.01283637913676,12.022362080337993,19.496253132389494,19.49250146680905,30.435001752421957,19.492675693782182,19.484297343812667,25.384632077347085,19.492920541460563,19.484844798117443,25.561987482778413,5.89065287049867,5.8905976485538485,5.9015226178592215,19.39230778521516,22.774280614753316,11.323481744063589,10.163360548827018,10.172005162703588,24.947787015642657,25.002425633582952,31.801236772491848,19.997233094004145,19.994464368675104,19.969001476954872,19.990296515053156,19.977981967496188,21.36290591186848,11.498604713768408,11.530479090811646,14.332375331355184,14.297210361848144,19.7344859852645,19.732356220644764,25.601374522669403,109.4723446935894,109.11436641263005,128.18485680528542,17.992837970978528,31.99053661616894,31.97958904505237,31.893321476263715,19.496254780041568,19.49249456046821,30.435001025027603,19.496252358145224,19.492503919698656,30.435004684261113,11.501358020211988,11.50342236881736,20.51270488884013,20.52982458092541,20.615718127928414,53.98788750734969,53.975733343270655,82.3065438858589,19.99111521406866,19.98174058162294,27.883528957274784,29.480065304222812,29.443000080677365,44.08337811469963,19.984982940309855,19.967519422248614,29.024433227219404,11.996434946300997,12.004069050948976,12.494513773609329,12.488299150539538,15.594241330678098
22,19.990461869665737,19.98092641097889,19.90394550378934,19.489948978993453,19.479789361584427,22.161210610465897,27.38905694745137,27.37079146222628,41.47967565584971,13.993179675701352,13.9944344204165,12.025470453828238,12.042786005637556,19.496252256453577,19.492502595912566,30.435001790261794,19.492681059918567,19.484294614463035,25.40691251729046,19.492911837170922,19.484843925342343,25.58320718740823,5.890669712633058,5.890601999945358,5.9014784469831385,19.392077682611383,22.774334984872866,8.629170260819059,10.162989892932156,10.169207246436557,25.009740647017928,25.062131546088082,31.823876317797435,19.997231979017016,19.99446409339138,19.96900119474465,19.991297470365655,19.97802006160145,21.369634142694036,11.49723412763415,11.535249295572038,14.332376829973965,14.29598974706847,19.737344129831065,19.732320260394545,25.589476539464524,109.47233094630867,109.11434213275353,128.18484778964137,17.992302165433514,31.990537526725593,31.979586975928537,31.893897796090393,19.49625184859108,19.49249602448235,30.43500399982667,19.4962533197545,19.492503075611726,30.435001865495238,11.501371466549804,11.517191616866857,20.51390241495415,20.52911938025581,20.61407441014109,53.98788571589566,53.97573519769592,82.3065476828138,19.991298597426958,19.982214507785798,27.90468275917661,29.483268381671955,29.445076249738335,44.08318793643005,19.98458399466456,19.967986103759262,28.99601295285416,11.996481010769003,12.001019546361931,12.494481974783689,12.488174669538772,14.578732514752302
23,19.99045934852598,19.980927257104675,19.904870218774207,19.49021593287994,19.479501004734853,21.90432085000867,27.38777241754707,27.3713525370119,41.4798641365623,13.99283440774307,13.99427411209432,12.037934227861232,12.062945444073678,19.49625353635784,19.492502022375003,30.435002282369847,19.492680861952444,19.48429669051174,25.43868277886016,19.492913193074695,19.484844006122458,25.479293359308972,5.890668252155283,5.890593301264361,5.901427261838669,19.392032921600855,22.77428203340523,6.704163755507476,10.162707860433152,10.166343236162902,25.488451874117615,24.622233280973596,31.841234966818995,19.997231211840607,19.994465340822398,19.969001466694333,19.991403419882456,19.978004189730413,21.38563411654295,11.500956666084686,11.527868832795342,14.332377273274009,14.296238336198545,19.74183005765301,19.731891757637733,25.582933052788206,109.47228543180903,109.11434991331951,128.18478155113664,17.992016914592853,31.990533455838815,31.9795880056422,31.894359202186404,19.496247595004988,19.492497007218123,30.43500097813779,19.496255045529107,19.492502985085174,30.43500069112932,11.501339361944284,11.532911682306256,20.51546126267772,20.52884233458921,20.61250289395769,53.98788173570628,53.975720626406904,82.30653663411896,19.991469781716557,19.98265387902048,27.93248725443587,29.486536195190773,29.447848760408053,44.09232606805191,19.98399829148825,19.96803794988655,28.876156053874066,11.996520484940238,11.997889028795797,12.494451652826807,12.488045000241646,13.331694953199282
24,19.990454532858617,19.980928956136054,19.90428470707053,19.490544330009612,19.479599574258117,21.550271909493393,27.388564644693552,27.37128906206623,41.48011772616177,13.992952285233905,13.994372479438043,12.048710698860585,12.0803839288745,19.496254258012836,19.492501794332394,30.435000362512614,19.492676437225647,19.484301574961286,25.468478445161466,19.492912486696675,19.484845972696274,25.198065908071758,5.890665504274772,5.890622392663811,5.901328182401678,19.3920422853155,22.774198632943545,5.678824453937371,10.16253319119545,10.163441230788445,26.083379766828816,24.179751514148766,31.84196241547302,19.997230633911933,19.994465623986315,19.969001171480915,19.99043116719325,19.978028909571023,21.409665140260806,11.501976774336478,11.505109951748498,14.33237650782768,14.298155440294272,19.74207485346564,19.731915287087165,25.602958130750658,109.47226952393449,109.11433503204981,128.1847133262938,17.992055392343236,31.99053205919396,31.9795886709543,31.894370669814315,19.496246953784585,19.49250090712057,30.435002044731938,19.496255655581496,19.49250037835536,30.43500067697379,11.501289851129458,11.547570815307884,20.514887053296892,20.528088246508965,20.610902930795277,53.987887851889155,53.97572356182753,82.30652510455272,19.99162931963037,19.983060107258073,27.958073362509513,29.483610829842466,29.44856057045519,44.111878834787476,19.98525679951839,19.968744596666266,28.63211495978985,11.996563185717406,11.994708095529074,12.494422793402576,12.487909012424549,11.918379589335274
25,19.990459196941572,19.980929725270514,19.900240207337177,19.4908954088913,19.479962084755734,21.115380986623563,27.386861393102958,27.37215753187538,41.48087626426521,13.993668203350436,13.99479347913301,12.056122925911538,12.09238531274952,19.49625345834255,19.492502388363963,30.435000699272155,19.492671427392125,19.484298975466093,25.47776951183609,19.492910739496704,19.4848440252782,24.721316307399917,5.89067551133819,5.890667721016797,5.901208883808802,19.39217451166639,22.77424499155716,5.469676937623157,10.162470383494503,10.160529329219004,26.813800402481398,23.57448494087077,31.84388316661662,19.997230404102325,19.994464088391663,19.969000994245654,19.990883950279652,19.978026700605145,21.436519683913996,11.48146669849785,11.467602268147182,14.332374568780233,14.30199596544049,19.745183325297077,19.730945094253183,25.660286305488665,109.4722185135467,109.11439043279992,128.18467950215128,17.992505284114404,31.9905271898344,31.979591123198652,31.893536420209617,19.496243218425363,19.492501895531003,30.43500466610058,19.49625312494661,19.492501572443327,30.435000793724768,11.501411318033034,11.556291232424806,20.51581653054374,20.527835907905978,20.609276896799212,53.98788818190349,53.9757144497612,82.3065348339048,19.991780139032155,19.983440066784766,27.96741512772048,29.485578611325845,29.44862914840182,44.139846852890955,19.986080768353197,19.968752507228775,28.228020550378833,11.996623207384115,11.991507343840265,12.494391524235919,12.487767361388395,10.4388498524328
26,19.990458832670264,19.98092740415302,19.890075529606296,19.491225616091196,19.480512345812556,20.640221976945533,27.386337565283245,27.37212607645679,41.482080659224465,13.995060540658226,13.995572400031289,12.058278565729182,12.095873534396684,19.49625232768876,19.492501087588163,30.43500451377472,19.492672974296713,19.484302690365496,25.44918322867093,19.492907775798166,19.48484490311551,24.095930154236036,5.89068859172198,5.890680603876507,5.901190677499115,19.392345184968885,22.774199732571827,5.7684391481564505,10.162510707910299,10.1576356303604,26.44146092702772,23.896081874653007,31.88480485715777,19.99723164573586,19.994464733975132,19.96900114280618,19.99077437518648,19.97806121738589,21.45498693579074,11.508860432439318,11.420596208034185,14.332371678856736,14.308025837881912,19.742914420071305,19.72909555457137,25.727531183215632,109.47219073211035,109.11441365627006,128.1847018123921,17.993457151843742,31.99052099039593,31.979589678286715,31.891646584187477,19.496244110546108,19.492500307600316,30.435003307327065,19.496253962219317,19.492501696703133,30.43500059203385,11.501586752195298,11.55339623145289,20.515749620268924,20.527756002540517,20.607814136878343,53.9878935153175,53.975717603137575,82.30656024399308,19.99191601010353,19.983791768309167,27.947505125646245,29.484704333867818,29.447873693766915,44.1688185466817,19.986226333562268,19.968970742412818,27.61714408073553,11.996716182332714,11.98831737100787,12.49436370608741,12.48761948350253,9.012779117404861
27,19.990459324696136,19.980927160863658,19.870381765531857,19.491498123179834,19.481170650979145,20.17781266280602,27.387093435678338,27.372271867798354,41.48303551449834,13.997119437030499,13.996699116674039,12.053067136741351,12.087403682614996,19.4962513522598,19.492501516978137,30.435004573086452,19.492673982267036,19.48429995990038,25.373713021946944,19.492910935093487,19.4848461751667,23.446915707852707,5.8906942702928635,5.890676289751397,5.901256760077728,19.39245473754064,22.77426184524641,6.192602437035051,10.162633935763123,10.154788233118452,26.253533992770077,24.13695067674992,32.036499401743946,19.99723223661218,19.994466147518796,19.969001933705062,19.99042649537907,19.97812434620132,21.451539169509005,11.567121463565407,11.373578658783567,14.332368300166202,14.316422407070139,19.743163874129653,19.72814724599147,25.722805319860278,109.4721843211055,109.11442019360497,128.1847666754119,17.994978436949168,31.99051823959429,31.97959049449054,31.889609608785715,19.496244331349118,19.492500250787227,30.435002105103653,19.496255107818886,19.49250121732964,30.435001900295692,11.50111397647004,11.534567237769298,20.513454955541054,20.52766718999697,20.60674967096405,53.98788600430207,53.97572146282483,82.3065653737136,19.99204525795627,19.98412130127362,27.891748825423832,29.483514196669994,29.447984193145658,44.185093823572345,19.988309764524143,19.968824786455965,26.751349238396276,11.996853526172824,11.9851687743104,12.49433152782618,12.487463839248651,7.752215589775725
