,app,nphases,usable,energy,mean_energy,max_energy,phases
40,completo_fluid_2.json,43,9999,65641.9,65943.2,65730.5,"['0', '0.00512635', '0.011444', '0.0205301', '0.04849', '0.0586331', '0.0672122', '0.077579', '0.0867052', '0.0974954', '0.105177', '0.136586', '0.165444', '0.22421', '0.229073', '0.231122', '0.24233', '0.244063', '0.252192', '0.359625', '0.368564', '0.494039', '0.5118', '0.524976', '0.528754', '0.62118', '0.637897', '0.639406', '0.649743', '0.669207', '0.679934', '0.688088', '0.697227', '0.758285', '0.76378', '0.793358', '0.805625', '0.834939', '0.840839', '0.961401', '0.97611', '0.99038', '1']"
41,completo_fluid_2.json,44,9999,65638.3,65911.1,65728.5,"['0', '0.0115993', '0.0315227', '0.040131', '0.0487908', '0.0588762', '0.0652876', '0.067107', '0.0766377', '0.0862931', '0.0968302', '0.136335', '0.165635', '0.222703', '0.231772', '0.359117', '0.366021', '0.368623', '0.448283', '0.494003', '0.511394', '0.513178', '0.525195', '0.580763', '0.587443', '0.59941', '0.62234', '0.631042', '0.640558', '0.64528', '0.64988', '0.668647', '0.678332', '0.685583', '0.697702', '0.760077', '0.796177', '0.805603', '0.895749', '0.9138', '0.962094', '0.972628', '0.990838', '1']"
0,completo_ferret_3.json,3,9999,1671.0,1685.56,1679.09,"['0', '0.503827', '1']"
1,completo_ferret_3.json,4,9999,1551.35,1685.56,1635.17,"['0', '0.503826', '0.758969', '1']"
2,completo_ferret_3.json,5,9999,1540.56,1685.56,1611.06,"['0', '0.320832', '0.503828', '0.75898', '1']"
3,completo_ferret_3.json,6,9999,1539.43,1685.56,1601.92,"['0', '0.320762', '0.342871', '0.503825', '0.758912', '1']"
4,completo_ferret_3.json,7,9999,1539.34,1685.36,1590.92,"['0', '0.320817', '0.327846', '0.342888', '0.503822', '0.75896', '1']"
5,completo_ferret_3.json,8,9999,1539.33,1683.93,1587.43,"['0', '0.320805', '0.327936', '0.328218', '0.342875', '0.503826', '0.758969', '1']"
6,completo_ferret_3.json,9,9999,1539.33,1684.02,1580.4,"['0', '0.320711', '0.328144', '0.342882', '0.50382', '0.75897', '0.884899', '0.909158', '1']"
7,completo_ferret_3.json,10,9999,1539.33,1684.18,1575.62,"['0', '0.320814', '0.328107', '0.328178', '0.342875', '0.503826', '0.592451', '0.66951', '0.758967', '1']"
8,completo_ferret_3.json,11,9999,1539.33,1683.75,1573.34,"['0', '0.038223', '0.320747', '0.328128', '0.342882', '0.34289', '0.489775', '0.503826', '0.758968', '0.800533', '1']"
9,completo_ferret_3.json,12,9999,1539.33,1682.52,1570.18,"['0', '0.320833', '0.328127', '0.32824', '0.359173', '0.45229', '0.503826', '0.51033', '0.545976', '0.621047', '0.758977', '1']"
10,completo_ferret_3.json,13,9999,1539.33,1680.44,1566.05,"['0', '0.320827', '0.328145', '0.328228', '0.342884', '0.44308', '0.449244', '0.464207', '0.503826', '0.711314', '0.728008', '0.758969', '1']"
11,completo_ferret_3.json,14,9999,1539.33,1682.42,1566.96,"['0', '0.310496', '0.320751', '0.328121', '0.328145', '0.328231', '0.342876', '0.405231', '0.503822', '0.712702', '0.758969', '0.837826', '0.899267', '1']"
12,completo_ferret_3.json,15,9999,1539.33,1678.5,1563.69,"['0', '0.320773', '0.320824', '0.327897', '0.328145', '0.328214', '0.342889', '0.492638', '0.503824', '0.753768', '0.758966', '0.772862', '0.815827', '0.99081', '1']"
13,completo_ferret_3.json,16,9999,1539.33,1679.44,1564.19,"['0', '0.213538', '0.32003', '0.320795', '0.328103', '0.328121', '0.32824', '0.342881', '0.465829', '0.503825', '0.688151', '0.740643', '0.758969', '0.911855', '0.999299', '1']"
14,completo_ferret_3.json,17,9999,1539.33,1678.32,1561.48,"['0', '0.0873508', '0.320824', '0.328014', '0.32815', '0.328214', '0.334297', '0.342889', '0.503824', '0.503829', '0.640747', '0.667516', '0.703231', '0.758969', '0.785276', '0.801875', '1']"
15,completo_ferret_3.json,18,9999,1539.33,1680.42,1563.93,"['0', '0.0371411', '0.134257', '0.320806', '0.328139', '0.328205', '0.341882', '0.342905', '0.412332', '0.503825', '0.747171', '0.758971', '0.760957', '0.762201', '0.842564', '0.895583', '0.967642', '1']"
16,completo_ferret_3.json,19,9999,1539.33,1679.27,1560.43,"['0', '0.328044', '0.328073', '0.328082', '0.328216', '0.340642', '0.342886', '0.343742', '0.503827', '0.539164', '0.614503', '0.758969', '0.825028', '0.926888', '0.955518', '0.964628', '0.978675', '0.997336', '1']"
17,completo_ferret_3.json,20,9999,1539.33,1678.09,1558.81,"['0', '0.0617432', '0.0740897', '0.235074', '0.320812', '0.328088', '0.328227', '0.336206', '0.342877', '0.380426', '0.503824', '0.719673', '0.752724', '0.75897', '0.80628', '0.816193', '0.867732', '0.898805', '0.976412', '1']"
18,completo_ferret_3.json,21,9999,1539.33,1675.6,1555.76,"['0', '0.172153', '0.292621', '0.308252', '0.320812', '0.328125', '0.328147', '0.328237', '0.342879', '0.503825', '0.513562', '0.534931', '0.588512', '0.673583', '0.726114', '0.758969', '0.760425', '0.762092', '0.854855', '0.950742', '1']"
19,completo_ferret_3.json,22,9999,1539.33,1678.76,1558.94,"['0', '0.320813', '0.328024', '0.328041', '0.328175', '0.328215', '0.342856', '0.342886', '0.342908', '0.342928', '0.387147', '0.503824', '0.565662', '0.61779', '0.627277', '0.758969', '0.767962', '0.853618', '0.871808', '0.929006', '0.931845', '1']"
20,completo_ferret_3.json,23,9999,1539.33,1675.26,1556.54,"['0', '0.0788137', '0.229613', '0.237826', '0.301262', '0.32083', '0.328139', '0.342885', '0.342894', '0.342971', '0.38303', '0.494789', '0.50092', '0.503825', '0.619662', '0.664482', '0.681695', '0.697693', '0.723564', '0.723628', '0.75897', '0.849493', '1']"
21,completo_ferret_3.json,24,9999,1539.33,1676.44,1555.76,"['0', '0.0458456', '0.0513635', '0.139015', '0.152719', '0.231882', '0.28551', '0.320827', '0.328124', '0.328226', '0.342813', '0.342881', '0.503826', '0.556933', '0.577686', '0.643811', '0.736232', '0.758969', '0.764127', '0.765933', '0.830584', '0.866473', '0.881736', '1']"
22,completo_ferret_3.json,25,9999,1539.33,1678.87,1553.98,"['0', '0.320789', '0.32083', '0.325206', '0.327909', '0.32814', '0.328233', '0.328239', '0.333845', '0.342897', '0.342897', '0.37041', '0.503826', '0.513719', '0.528236', '0.534935', '0.707278', '0.756566', '0.756874', '0.757183', '0.75897', '0.768376', '0.789104', '0.805874', '1']"
23,completo_ferret_3.json,26,9999,1539.33,1664.61,1554.73,"['0', '0.125227', '0.127311', '0.220225', '0.237224', '0.259177', '0.320091', '0.320768', '0.320816', '0.327171', '0.328129', '0.328234', '0.342878', '0.497147', '0.503826', '0.529893', '0.565019', '0.631856', '0.639516', '0.669807', '0.75897', '0.765303', '0.769872', '0.938604', '0.988476', '1']"
24,completo_ferret_3.json,27,9999,1539.33,1675.92,1554.07,"['0', '0.0176898', '0.0547367', '0.115149', '0.118296', '0.217818', '0.320519', '0.320827', '0.328137', '0.328214', '0.328238', '0.342879', '0.423592', '0.503824', '0.531876', '0.591139', '0.671478', '0.71364', '0.758967', '0.787249', '0.804281', '0.810173', '0.912036', '0.944005', '0.96718', '0.989478', '1']"
25,completo_ferret_3.json,28,9999,1539.33,1659.46,1553.35,"['0', '0.0285243', '0.0576236', '0.083234', '0.173598', '0.279834', '0.320831', '0.327769', '0.328089', '0.328194', '0.328223', '0.342895', '0.384432', '0.422114', '0.503825', '0.552601', '0.566842', '0.567044', '0.695793', '0.698145', '0.74582', '0.758969', '0.77038', '0.78195', '0.919531', '0.971882', '0.991084', '1']"
26,completo_ferret_3.json,29,9999,1539.33,1669.16,1554.24,"['0', '0.0970072', '0.135049', '0.186765', '0.216063', '0.246148', '0.313143', '0.320811', '0.328125', '0.328224', '0.342871', '0.342887', '0.342913', '0.34825', '0.503826', '0.561164', '0.580654', '0.673754', '0.758969', '0.759585', '0.760679', '0.783676', '0.810401', '0.890712', '0.890984', '0.904453', '0.968672', '0.993475', '1']"
27,completo_ferret_3.json,30,9999,1539.33,1660.81,1551.98,"['0', '0.0183995', '0.0473879', '0.260364', '0.261538', '0.305872', '0.308371', '0.320811', '0.327846', '0.328148', '0.328204', '0.340337', '0.342875', '0.34288', '0.342882', '0.503825', '0.510134', '0.523272', '0.584942', '0.757341', '0.758969', '0.780097', '0.799147', '0.823917', '0.849181', '0.903742', '0.909511', '0.950546', '0.978767', '1']"
28,completo_ferret_3.json,31,9999,1539.33,1636.18,1552.94,"['0', '0.054009', '0.20591', '0.271793', '0.31418', '0.320234', '0.320804', '0.328099', '0.328121', '0.328199', '0.328221', '0.342872', '0.342876', '0.363882', '0.378274', '0.503826', '0.556002', '0.653028', '0.6679', '0.697901', '0.712709', '0.735631', '0.758969', '0.788523', '0.809792', '0.812168', '0.828483', '0.848674', '0.891991', '0.931421', '1']"
29,completo_ferret_3.json,32,9999,1539.33,1668.22,1551.98,"['0', '0.00912086', '0.224617', '0.241489', '0.241872', '0.265391', '0.266383', '0.273844', '0.320326', '0.320817', '0.320834', '0.322324', '0.328032', '0.328218', '0.328229', '0.342879', '0.484131', '0.503826', '0.50707', '0.542976', '0.59771', '0.646369', '0.652579', '0.700532', '0.756798', '0.75762', '0.75897', '0.843296', '0.897261', '0.953222', '0.978868', '1']"
30,completo_ferret_3.json,33,9999,1539.33,1657.18,1551.43,"['0', '0.0401958', '0.048471', '0.0849155', '0.118044', '0.32068', '0.320761', '0.320787', '0.328101', '0.328191', '0.328227', '0.332493', '0.337813', '0.342893', '0.342917', '0.503825', '0.657461', '0.67589', '0.701266', '0.706504', '0.71101', '0.758969', '0.798297', '0.818037', '0.835055', '0.878835', '0.892753', '0.898625', '0.92318', '0.956541', '0.970292', '0.97471', '1']"
31,completo_ferret_3.json,34,9999,1539.33,1660.81,1552.41,"['0', '0.150595', '0.152809', '0.252476', '0.299616', '0.320822', '0.321075', '0.328146', '0.328189', '0.328227', '0.342796', '0.342885', '0.343128', '0.343128', '0.349811', '0.36478', '0.400186', '0.497201', '0.503825', '0.585835', '0.699992', '0.758969', '0.763657', '0.763752', '0.822969', '0.842919', '0.859908', '0.871191', '0.900489', '0.903879', '0.910339', '0.913564', '0.936053', '1']"
32,completo_ferret_3.json,35,9999,1539.32,1640.84,1550.32,"['0', '0.0545586', '0.0820258', '0.218927', '0.236812', '0.246091', '0.32081', '0.320824', '0.326962', '0.328103', '0.328237', '0.342877', '0.342889', '0.357983', '0.38002', '0.391213', '0.433348', '0.503825', '0.503826', '0.54209', '0.547024', '0.562918', '0.594407', '0.666737', '0.716737', '0.726699', '0.739138', '0.758969', '0.774101', '0.803607', '0.822274', '0.826646', '0.967766', '0.995535', '1']"
33,completo_ferret_3.json,36,9999,1539.33,1649.27,1550.39,"['0', '0.0741172', '0.0964096', '0.102449', '0.278846', '0.289894', '0.320678', '0.320823', '0.325906', '0.328125', '0.328238', '0.342912', '0.364279', '0.365866', '0.371707', '0.4563', '0.457171', '0.503824', '0.503824', '0.539159', '0.566153', '0.593338', '0.680251', '0.718507', '0.758969', '0.787093', '0.794291', '0.840059', '0.842013', '0.848424', '0.864775', '0.879708', '0.888717', '0.895268', '0.987737', '1']"
34,completo_ferret_3.json,37,9999,1539.33,1646.37,1550.75,"['0', '0.00379083', '0.00393646', '0.0068023', '0.140992', '0.149934', '0.15074', '0.302656', '0.32073', '0.320791', '0.320831', '0.32484', '0.328062', '0.328126', '0.328201', '0.342879', '0.342893', '0.39524', '0.503825', '0.506862', '0.51658', '0.568105', '0.583696', '0.585345', '0.711345', '0.711658', '0.727715', '0.758968', '0.786337', '0.822136', '0.829061', '0.84127', '0.86563', '0.86691', '0.919568', '0.983946', '1']"
35,completo_ferret_3.json,38,9999,1539.33,1637.0,1549.58,"['0', '0.0808123', '0.129079', '0.143922', '0.216283', '0.22436', '0.268337', '0.290702', '0.303214', '0.319959', '0.32079', '0.320821', '0.328094', '0.328237', '0.329161', '0.34288', '0.342977', '0.450119', '0.503826', '0.510411', '0.514954', '0.591305', '0.693849', '0.758969', '0.780769', '0.783256', '0.801431', '0.803698', '0.81093', '0.821128', '0.823406', '0.828312', '0.842737', '0.84725', '0.863812', '0.905219', '0.996974', '1']"
36,completo_ferret_3.json,39,9999,1539.33,1650.61,1550.3,"['0', '0.0103927', '0.0836823', '0.20087', '0.215337', '0.251435', '0.260678', '0.320828', '0.328065', '0.328107', '0.32821', '0.32977', '0.336034', '0.342873', '0.342879', '0.343479', '0.423052', '0.492934', '0.503825', '0.507594', '0.607597', '0.652936', '0.658093', '0.703501', '0.711513', '0.758969', '0.758976', '0.784449', '0.810403', '0.814745', '0.823801', '0.872259', '0.951931', '0.95357', '0.959285', '0.96281', '0.983661', '0.997854', '1']"
37,completo_ferret_3.json,40,9999,1539.33,1625.14,1547.58,"['0', '0.00212902', '0.0198195', '0.145768', '0.185008', '0.277225', '0.287507', '0.315513', '0.320678', '0.320811', '0.326682', '0.328077', '0.328113', '0.328173', '0.328204', '0.328217', '0.342881', '0.501575', '0.502194', '0.502194', '0.503825', '0.525525', '0.637335', '0.644948', '0.675121', '0.707249', '0.753575', '0.755544', '0.758969', '0.795702', '0.799893', '0.830404', '0.831775', '0.839993', '0.849283', '0.867126', '0.906963', '0.92182', '0.982036', '1']"
38,completo_ferret_3.json,41,9999,1539.33,1631.38,1549.51,"['0', '0.0308938', '0.0664418', '0.0779921', '0.080279', '0.080459', '0.0941683', '0.194728', '0.319278', '0.320697', '0.320801', '0.327992', '0.328072', '0.328073', '0.328213', '0.335212', '0.342876', '0.342883', '0.425607', '0.444238', '0.503827', '0.503827', '0.503827', '0.614634', '0.662722', '0.734415', '0.758969', '0.792452', '0.801833', '0.81914', '0.866787', '0.875949', '0.91112', '0.913989', '0.922042', '0.922213', '0.930748', '0.942273', '0.970958', '0.994208', '1']"
39,completo_ferret_3.json,42,9999,1539.33,1633.57,1550.25,"['0', '0.0055476', '0.0183237', '0.051594', '0.0633576', '0.0643962', '0.0772329', '0.163253', '0.170353', '0.229942', '0.267463', '0.320413', '0.320822', '0.328144', '0.328195', '0.342881', '0.342885', '0.34289', '0.342911', '0.343189', '0.428527', '0.503825', '0.50858', '0.512032', '0.527302', '0.544601', '0.556958', '0.560406', '0.564129', '0.57725', '0.625921', '0.670561', '0.727636', '0.758969', '0.76258', '0.802783', '0.812879', '0.837241', '0.877651', '0.964112', '0.968114', '1']"
40,completo_ferret_3.json,43,9999,1539.33,1641.98,1547.79,"['0', '0.019381', '0.0729703', '0.189255', '0.297835', '0.320199', '0.320822', '0.328095', '0.328208', '0.342877', '0.342972', '0.377205', '0.395778', '0.404702', '0.407222', '0.424965', '0.430656', '0.434587', '0.439322', '0.450099', '0.455853', '0.503826', '0.504614', '0.504788', '0.581034', '0.591684', '0.69275', '0.697532', '0.719812', '0.720559', '0.743146', '0.753166', '0.758972', '0.790311', '0.794916', '0.799887', '0.800331', '0.874037', '0.908769', '0.937267', '0.969572', '0.999947', '1']"
41,completo_ferret_3.json,44,9999,1539.33,1628.89,1546.7,"['0', '0.00967935', '0.0176481', '0.104175', '0.111297', '0.116177', '0.175952', '0.231646', '0.294457', '0.320765', '0.320811', '0.320832', '0.328118', '0.328176', '0.337922', '0.339364', '0.342882', '0.379205', '0.482559', '0.486701', '0.495336', '0.503825', '0.503825', '0.503825', '0.503827', '0.503995', '0.504438', '0.587491', '0.689654', '0.708616', '0.730999', '0.758969', '0.774973', '0.793684', '0.802464', '0.805043', '0.853185', '0.869862', '0.940595', '0.943139', '0.947788', '0.984731', '0.988176', '1']"
42,completo_ferret_3.json,45,9999,1539.33,1636.53,1548.83,"['0', '0.0362649', '0.0488421', '0.0617103', '0.0831456', '0.13807', '0.188077', '0.225281', '0.228031', '0.232462', '0.291999', '0.295292', '0.320824', '0.321435', '0.32668', '0.327307', '0.328149', '0.328211', '0.332348', '0.338254', '0.342874', '0.342881', '0.503143', '0.503825', '0.50383', '0.50429', '0.538281', '0.553448', '0.570466', '0.658021', '0.711893', '0.733793', '0.75897', '0.76499', '0.780705', '0.78115', '0.81172', '0.819762', '0.87148', '0.872093', '0.894942', '0.912864', '0.929042', '0.953917', '1']"
43,completo_ferret_3.json,46,9999,1539.33,1639.17,1548.22,"['0', '0.0430458', '0.159058', '0.181935', '0.188492', '0.21016', '0.218748', '0.24487', '0.294051', '0.320791', '0.320818', '0.322028', '0.325839', '0.328138', '0.328221', '0.342874', '0.342874', '0.342879', '0.342882', '0.343038', '0.437003', '0.464679', '0.473929', '0.503825', '0.503826', '0.531467', '0.568161', '0.641902', '0.715699', '0.731168', '0.738708', '0.753351', '0.75897', '0.800444', '0.811313', '0.811536', '0.83878', '0.860751', '0.877379', '0.889295', '0.912691', '0.936753', '0.966538', '0.978524', '0.99898', '1']"
44,completo_ferret_3.json,47,9999,1539.33,1657.22,1547.67,"['0', '0.0802071', '0.169315', '0.205152', '0.244714', '0.273758', '0.320832', '0.321597', '0.327674', '0.328084', '0.328122', '0.328236', '0.342877', '0.342904', '0.395048', '0.396713', '0.414852', '0.42027', '0.421337', '0.441997', '0.442356', '0.445616', '0.462897', '0.503823', '0.503824', '0.503826', '0.503831', '0.567145', '0.66134', '0.665853', '0.698096', '0.702618', '0.731922', '0.740735', '0.758969', '0.760029', '0.761834', '0.763889', '0.833609', '0.865754', '0.868379', '0.876808', '0.9062', '0.948525', '0.981436', '0.998813', '1']"
45,completo_ferret_3.json,48,9999,1539.33,1630.06,1548.44,"['0', '0.101188', '0.10459', '0.150049', '0.17718', '0.194045', '0.266634', '0.267583', '0.275802', '0.294033', '0.308796', '0.315826', '0.320154', '0.320799', '0.320829', '0.327842', '0.328078', '0.328238', '0.335887', '0.342885', '0.342904', '0.368546', '0.383331', '0.422057', '0.503825', '0.527697', '0.5589', '0.589545', '0.596457', '0.598105', '0.644445', '0.679412', '0.709027', '0.739634', '0.740984', '0.755583', '0.75897', '0.810171', '0.815674', '0.823886', '0.848334', '0.866931', '0.891191', '0.892162', '0.904312', '0.905816', '0.989196', '1']"
46,completo_ferret_3.json,49,9999,1539.33,1633.87,1547.77,"['0', '0.0157279', '0.0208058', '0.0221249', '0.0336601', '0.0468691', '0.0887033', '0.0895773', '0.0982179', '0.111633', '0.114387', '0.227998', '0.23689', '0.242514', '0.266634', '0.271743', '0.297388', '0.299853', '0.320228', '0.320827', '0.328132', '0.328214', '0.342899', '0.3429', '0.503825', '0.504153', '0.508429', '0.511296', '0.515388', '0.519111', '0.541134', '0.580485', '0.61371', '0.684241', '0.685813', '0.732675', '0.75897', '0.765631', '0.785967', '0.787178', '0.789214', '0.79143', '0.815876', '0.824484', '0.831268', '0.843763', '0.878032', '0.892023', '1']"
47,completo_ferret_3.json,50,9999,1539.33,1627.79,1546.4,"['0', '0.0400736', '0.042802', '0.062807', '0.176261', '0.176997', '0.186333', '0.205942', '0.223355', '0.291867', '0.317559', '0.320807', '0.328064', '0.328111', '0.328166', '0.328215', '0.336189', '0.342892', '0.342962', '0.363185', '0.424241', '0.474846', '0.480879', '0.503826', '0.503826', '0.503826', '0.503826', '0.503826', '0.503826', '0.503826', '0.503826', '0.521209', '0.531889', '0.543024', '0.598188', '0.640441', '0.685893', '0.708084', '0.75897', '0.775901', '0.780955', '0.79841', '0.808374', '0.823991', '0.849964', '0.863814', '0.875887', '0.875948', '0.957453', '1']"
48,completo_ferret_3.json,51,9999,1539.33,1621.8,1547.5,"['0', '0.00455611', '0.0582553', '0.0788514', '0.0878793', '0.104847', '0.139833', '0.145495', '0.169391', '0.244669', '0.245222', '0.25331', '0.264353', '0.283667', '0.305973', '0.32082', '0.328127', '0.328138', '0.328178', '0.328234', '0.342892', '0.400025', '0.419222', '0.436551', '0.437631', '0.503826', '0.506073', '0.5074', '0.509358', '0.511724', '0.512247', '0.513017', '0.516771', '0.520261', '0.527752', '0.537013', '0.538238', '0.618498', '0.633113', '0.650727', '0.691006', '0.715314', '0.744088', '0.750729', '0.758969', '0.764715', '0.78291', '0.845895', '0.8575', '0.89973', '1']"
49,completo_ferret_3.json,52,9999,1539.33,1618.66,1546.93,"['0', '0.036425', '0.203365', '0.247999', '0.258167', '0.26287', '0.320812', '0.328091', '0.328234', '0.330168', '0.339765', '0.340423', '0.341151', '0.342873', '0.342878', '0.34288', '0.342891', '0.349678', '0.353824', '0.355228', '0.391136', '0.401547', '0.409187', '0.412336', '0.414612', '0.420374', '0.503826', '0.504545', '0.557339', '0.56946', '0.612564', '0.619811', '0.640175', '0.665869', '0.681514', '0.695038', '0.732828', '0.73943', '0.743757', '0.756282', '0.758969', '0.759054', '0.824008', '0.870473', '0.880637', '0.917587', '0.92866', '0.935549', '0.958108', '0.989703', '0.990694', '1']"
50,completo_ferret_3.json,53,9999,1539.33,1629.37,1546.58,"['0', '0.0289385', '0.0433599', '0.0468897', '0.0873823', '0.132323', '0.141989', '0.146481', '0.146677', '0.15776', '0.195252', '0.223702', '0.23838', '0.242763', '0.267228', '0.285315', '0.30714', '0.319718', '0.320757', '0.320817', '0.328144', '0.328183', '0.328234', '0.342876', '0.342887', '0.503825', '0.503825', '0.503825', '0.50383', '0.513805', '0.540882', '0.547447', '0.555246', '0.585325', '0.612757', '0.691682', '0.718041', '0.718321', '0.758969', '0.76334', '0.772579', '0.778007', '0.802569', '0.842938', '0.890974', '0.902538', '0.907707', '0.916855', '0.920371', '0.931824', '0.937739', '0.974718', '1']"
51,completo_ferret_3.json,54,9999,1539.33,1616.5,1546.95,"['0', '0.0848365', '0.105012', '0.110495', '0.123859', '0.141613', '0.174405', '0.203239', '0.216272', '0.244846', '0.254386', '0.258518', '0.272038', '0.314419', '0.320776', '0.320829', '0.328123', '0.32822', '0.342901', '0.342922', '0.360841', '0.364674', '0.372711', '0.395872', '0.399767', '0.434047', '0.444728', '0.501032', '0.503825', '0.516252', '0.535736', '0.562558', '0.56516', '0.575128', '0.592959', '0.598704', '0.627812', '0.629344', '0.673445', '0.676793', '0.68269', '0.724885', '0.758969', '0.759553', '0.766123', '0.77145', '0.783687', '0.796556', '0.803526', '0.812147', '0.830457', '0.939759', '0.947504', '1']"
52,completo_ferret_3.json,55,9999,1539.33,1620.79,1547.23,"['0', '0.0538785', '0.102758', '0.116331', '0.1464', '0.15291', '0.168195', '0.186842', '0.238884', '0.23924', '0.23963', '0.276076', '0.276901', '0.279272', '0.282586', '0.302519', '0.320818', '0.328135', '0.328217', '0.342875', '0.342911', '0.343411', '0.350414', '0.377165', '0.377554', '0.390127', '0.390309', '0.503824', '0.503824', '0.503824', '0.503824', '0.503824', '0.528199', '0.558802', '0.584215', '0.61061', '0.639835', '0.670096', '0.715656', '0.725293', '0.726455', '0.758969', '0.76229', '0.772791', '0.789901', '0.826516', '0.830957', '0.881771', '0.885152', '0.913865', '0.918534', '0.928069', '0.947704', '0.972087', '1']"
53,completo_ferret_3.json,56,9999,1539.33,1633.98,1545.93,"['0', '0.0460987', '0.0580719', '0.0977938', '0.105735', '0.115184', '0.177383', '0.19262', '0.203478', '0.20748', '0.21479', '0.216409', '0.23374', '0.25939', '0.300791', '0.320782', '0.320805', '0.328089', '0.328181', '0.328234', '0.342885', '0.342885', '0.343792', '0.37252', '0.409411', '0.425882', '0.43072', '0.440256', '0.446145', '0.503826', '0.510616', '0.510759', '0.511839', '0.533481', '0.6019', '0.652776', '0.689343', '0.693238', '0.72317', '0.751098', '0.756229', '0.758969', '0.75897', '0.775131', '0.799644', '0.825694', '0.853645', '0.918816', '0.931233', '0.943488', '0.958626', '0.960611', '0.970927', '0.986278', '0.99064', '1']"
54,completo_ferret_3.json,57,9999,1539.33,1629.12,1547.21,"['0', '0.0861135', '0.102264', '0.104079', '0.108961', '0.117046', '0.123573', '0.197124', '0.217345', '0.239495', '0.26027', '0.275178', '0.286012', '0.312407', '0.31741', '0.320831', '0.328145', '0.328221', '0.328235', '0.34289', '0.353576', '0.36605', '0.380483', '0.392853', '0.404727', '0.404727', '0.404727', '0.406954', '0.503827', '0.503832', '0.602799', '0.703864', '0.721229', '0.727038', '0.751507', '0.753287', '0.758969', '0.761349', '0.822477', '0.83515', '0.841793', '0.84323', '0.845425', '0.848386', '0.852212', '0.855286', '0.86419', '0.868069', '0.89462', '0.895841', '0.905377', '0.928264', '0.928731', '0.950698', '0.976834', '0.9961', '1']"
55,completo_ferret_3.json,58,9999,1539.33,1607.87,1546.83,"['0', '0.00966538', '0.0491408', '0.0498778', '0.0554283', '0.0699659', '0.0811092', '0.106907', '0.197889', '0.202948', '0.236683', '0.248576', '0.260712', '0.27819', '0.278963', '0.320326', '0.320816', '0.32083', '0.326179', '0.328018', '0.328091', '0.328226', '0.342907', '0.342939', '0.343332', '0.393567', '0.407574', '0.503825', '0.503825', '0.513066', '0.513577', '0.521392', '0.524278', '0.530043', '0.563036', '0.580249', '0.602784', '0.645937', '0.680562', '0.681836', '0.725661', '0.755386', '0.758969', '0.776813', '0.785561', '0.805692', '0.829387', '0.865463', '0.868349', '0.896672', '0.902623', '0.920216', '0.934533', '0.945597', '0.95198', '0.96374', '0.99608', '1']"
56,completo_ferret_3.json,59,9999,1539.33,1617.37,1548.32,"['0', '0.00265401', '0.010399', '0.0115236', '0.0122354', '0.0227007', '0.0381367', '0.0424847', '0.0702723', '0.0735657', '0.0802289', '0.0836343', '0.148584', '0.172061', '0.175233', '0.227367', '0.237761', '0.250571', '0.320691', '0.320828', '0.327584', '0.328147', '0.328206', '0.328236', '0.342897', '0.346554', '0.362109', '0.380896', '0.499186', '0.500809', '0.503826', '0.503826', '0.521443', '0.523973', '0.537073', '0.551973', '0.5584', '0.55936', '0.57487', '0.579623', '0.602904', '0.649424', '0.681308', '0.714082', '0.728858', '0.75897', '0.766966', '0.77954', '0.785494', '0.798295', '0.806181', '0.806231', '0.807266', '0.823626', '0.837659', '0.839695', '0.946837', '0.983046', '1']"
57,completo_ferret_3.json,60,9999,1539.33,1624.51,1546.79,"['0', '0.0209268', '0.055297', '0.0561539', '0.0650586', '0.074645', '0.0775967', '0.0831488', '0.11781', '0.117924', '0.120564', '0.161404', '0.197263', '0.226499', '0.244016', '0.244343', '0.266752', '0.279304', '0.284819', '0.291092', '0.320786', '0.32081', '0.320824', '0.327982', '0.328133', '0.328206', '0.338006', '0.342888', '0.342906', '0.50308', '0.503826', '0.503826', '0.503826', '0.503826', '0.515425', '0.535879', '0.536249', '0.557803', '0.579639', '0.614348', '0.617616', '0.630472', '0.692482', '0.752777', '0.758969', '0.765653', '0.784992', '0.789252', '0.805056', '0.81922', '0.847839', '0.858216', '0.861412', '0.915774', '0.916522', '0.945579', '0.953863', '0.968891', '0.993763', '1']"
58,completo_ferret_3.json,61,9999,1539.33,1610.28,1546.14,"['0', '0.0204788', '0.0209841', '0.0290019', '0.0340358', '0.047946', '0.0539298', '0.120443', '0.155933', '0.16825', '0.173234', '0.175857', '0.185861', '0.188372', '0.219777', '0.234707', '0.291535', '0.297107', '0.320778', '0.320807', '0.320817', '0.328062', '0.328237', '0.34287', '0.342885', '0.342978', '0.366032', '0.366717', '0.434745', '0.459887', '0.463906', '0.503826', '0.503826', '0.504276', '0.512694', '0.529732', '0.535923', '0.572713', '0.623798', '0.628342', '0.656605', '0.657307', '0.695905', '0.698794', '0.714927', '0.733941', '0.736635', '0.7416', '0.748009', '0.75897', '0.759161', '0.762988', '0.78005', '0.800048', '0.819172', '0.829798', '0.846569', '0.966325', '0.975802', '0.995145', '1']"
