,cores,frequency,input,regions,total_time,rapl_sample-sysfs_power,energy
130,20,1.4,1,1,25.773148822784425,54.774881789883274,14.11721180121086
131,20,1.4,1,2,12.394408750534058,40.779163366509316,5.05433619269321
132,20,1.6,1,0,21.80943160057068,40.799904986175115,8.898227371057688
133,20,1.6,1,1,22.501605796813966,58.482645455357144,13.159534339912803
134,20,1.6,1,2,10.87371563911438,41.233370897893295,4.4835994998582605
135,20,1.8,1,0,19.378641176223756,45.28031300734024,8.774709381163436
136,20,1.8,1,1,19.96804599761963,66.49640446809045,13.278032630951495
137,20,1.8,1,2,9.760107564926148,45.372900748299315,4.428443918361194
138,20,2.0,1,0,17.442787218093873,46.1148841965318,8.04372112627144
139,20,2.0,1,1,18.01845579147339,73.73274198798234,13.285501518945734
140,20,2.0,1,2,8.892840385437012,46.4126513520088,4.127403003383516
141,20,2.2,1,0,15.862658023834229,51.06480289873417,8.10023505437119
142,20,2.2,1,1,16.311347103118898,81.500777,13.293874628208894
143,20,2.2,1,2,9.988252735137939,49.7550739415053,4.969662533832307
144,22,1.2,1,0,29.04300436973572,39.40146484429065,11.443369156467218
145,22,1.2,1,1,27.326957178115844,50.40037881617646,13.772889936704711
146,22,1.2,1,2,14.489492702484132,39.653598039272026,5.74560519417271
147,22,1.4,1,0,24.95707221031189,39.973346354838704,9.97617691465517
148,22,1.4,1,1,23.44956555366516,54.736681571695826,12.835514027055769
149,22,1.4,1,2,12.522018241882325,40.329436871199846,5.050059441860061
150,22,1.6,1,0,21.803543376922608,40.83538016589862,8.903559827602956
151,22,1.6,1,1,20.5225471496582,58.0164600203252,11.906455362233839
152,22,1.6,1,2,10.917855978012085,41.046096734698665,4.481353726089922
153,22,1.8,1,0,19.372119998931886,42.14107597830311,8.163619807357938
154,22,1.8,1,1,18.17618336677551,66.80621569914058,12.142820265879362
155,22,1.8,1,2,9.740413618087768,42.425662816708254,4.132435038562649
156,22,2.0,1,0,17.44362082481384,44.21323751445086,7.712389506395156
157,22,2.0,1,1,16.337658596038818,73.98503564417179,12.087422535702414
158,22,2.0,1,2,9.789089822769165,44.050879263576554,4.312180138831105
159,22,2.2,1,0,15.858666563034058,48.29802915488188,7.659423400189694
160,22,2.2,1,1,14.855649614334107,81.47222841891892,12.10322878690453
161,22,2.2,1,2,8.123888206481933,48.84332996819218,3.9679775229390204
162,24,1.2,1,0,29.03749361038208,38.3060547266436,11.123118193638597
163,24,1.2,1,1,25.056986570358276,49.303178803212845,12.353890891480772
164,24,1.2,1,2,14.4226149559021,38.40714598611111,5.539314781128014
165,24,1.4,1,0,24.946439599990846,38.35998558064516,9.569450633440843
166,24,1.4,1,1,21.513064765930174,53.5467173364486,11.519539980619747
167,24,1.4,1,2,13.05102972984314,38.53818411060531,5.029629865616784
168,24,1.6,1,0,21.805680370330812,39.65255230414746,8.646508814120642
169,24,1.6,1,1,18.781295013427734,57.99901667311411,10.8929664262647
170,24,1.6,1,2,10.978256034851075,39.799229774519446,4.369261344545427
171,24,1.8,1,0,19.379634046554564,40.520526082901554,7.852729668605012
172,24,1.8,1,1,16.681831932067873,66.77017074698794,11.138487664767275
173,24,1.8,1,2,9.910671377182007,40.89269862120927,4.0527409776094885
174,24,2.0,1,0,17.442637634277343,46.25184811560693,8.06754226596165
175,24,2.0,1,1,15.022479772567749,73.81858633186623,11.089382200100065
176,24,2.0,1,2,10.721097230911255,46.01787116419748,4.933620711109085
177,24,2.2,1,0,15.862659645080566,50.60744835443038,8.027687287523218
178,24,2.2,1,1,13.625610208511352,80.70492853333333,10.996538981009657
179,24,2.2,1,2,8.038099575042725,53.53723489157252,4.303376250309117
180,26,1.2,1,0,29.046158266067504,38.339587612456754,11.136177296471802
181,26,1.2,1,1,23.15038480758667,50.03613253043478,11.583557223629702
182,26,1.2,1,2,14.728052616119385,38.58296185561012,5.682518922951531
183,26,1.4,1,0,24.943245077133177,37.89489836290322,9.452217370389478
184,26,1.4,1,1,19.86247501373291,53.788261363636366,10.683679973673627
185,26,1.4,1,2,12.419098043441773,38.1481066789929,4.737650770180888
186,26,1.6,1,0,21.798535346984863,39.13529100460829,8.530920242784925
187,26,1.6,1,1,17.329787254333496,58.08299108139535,10.065658785359313
188,26,1.6,1,2,11.177730560302734,39.76529403949014,4.444857424246331
189,26,1.8,1,0,19.37830820083618,42.33847165803108,8.20447952541694
190,26,1.8,1,1,15.396261835098267,67.07672220915032,10.327307781722293
191,26,1.8,1,2,9.889702367782593,42.67286884684252,4.220219720746945
192,26,2.0,1,0,17.44267659187317,44.271502289017334,7.722134966637022
193,26,2.0,1,1,13.83609561920166,74.00583444927535,10.23951801818982
194,26,2.0,1,2,8.969579601287842,44.750593962593626,4.013940147523947
195,26,2.2,1,0,15.861011600494384,48.53774686075949,7.698577660203662
196,26,2.2,1,1,12.57218861579895,81.64794625599998,10.264933804230475
197,26,2.2,1,2,8.147808837890626,48.858067899669855,3.9808619743519036
198,28,1.2,1,0,29.052502346038818,38.09441911418685,11.067382006858994
199,28,1.2,1,1,21.52082724571228,49.54486869158878,10.662465600231812
200,28,1.2,1,2,14.684382200241089,38.50371930317146,5.6540333037857025
201,28,1.4,1,0,24.953374242782594,37.830007846774194,9.439863434079587
202,28,1.4,1,1,18.495390272140504,53.535436172276775,9.901587853955267
203,28,1.4,1,2,12.440541410446167,38.011648915458395,4.728854924121013
204,28,1.6,1,0,21.80132660865784,39.75839591705069,8.667857748239504
205,28,1.6,1,1,16.10593819618225,58.053423537499995,9.350048515717669
206,28,1.6,1,2,11.204645347595214,40.49725495175162,4.53757379285521
207,28,1.8,1,0,19.377380990982054,41.80140153367876,8.100016834751148
208,28,1.8,1,1,14.308783435821534,66.3598318028169,9.495284621040495
209,28,1.8,1,2,10.635894012451171,42.095449080139346,4.477227348228972
210,28,2.0,1,0,17.437824058532716,45.90643100578035,8.005082670339688
211,28,2.0,1,1,12.867224788665771,73.46877504142442,9.453392434059255
212,28,2.0,1,2,8.832944202423096,46.312481414621054,4.090755642111045
213,28,2.2,1,0,15.857783603668214,48.40816906393614,7.676462696656854
214,28,2.2,1,1,11.681467819213868,81.29507722605364,9.496458284766518
215,28,2.2,1,2,8.647532606124878,48.402783406195894,4.185646477322792
216,30,1.2,1,0,29.04686779975891,38.967269487889276,11.31877125332299
217,30,1.2,1,1,20.083709049224854,50.137139739999995,10.069397270984888
218,30,1.2,1,2,14.551582622528077,39.055755747715736,5.683230566481614
219,30,1.4,1,0,24.951023626327515,39.59921419354838,9.880409289272293
220,30,1.4,1,1,17.238988590240478,54.42186294043247,9.381778742897465
221,30,1.4,1,2,12.442909002304077,39.88564357810857,4.96293433540739
222,30,1.6,1,0,21.797681617736817,39.12924263594469,8.529267729214952
223,30,1.6,1,1,15.055949687957764,58.03752334997762,8.738100315709369
