,file,name,ts,mse,mae
0,completo_fluid_2.json,Equation,8,223.3528902219318,3.422360743773044e-05
1,completo_fluid_2.json,Equation,16,104.93658451585924,2.4460215633716134e-05
2,completo_fluid_2.json,Equation,32,115.6956591355828,2.3485585076314683e-05
3,completo_fluid_2.json,Equation,64,105.51892323990724,2.4161675954348496e-05
4,completo_fluid_2.json,MLP,8,46834.15801772335,0.000636631040728555
5,completo_fluid_2.json,MLP,16,1221.6705618332974,0.00011211087935109659
6,completo_fluid_2.json,MLP,32,161.23119600111374,2.300401555164914e-05
7,completo_fluid_2.json,MLP,64,4.4973189237188524,9.090149886710847e-06
8,completo_fluid_2.json,SVR_gridsearch,8,19452.849837984853,0.0007449975831197268
9,completo_fluid_2.json,SVR_gridsearch,16,9519.802041700976,0.00031710814819828223
10,completo_fluid_2.json,SVR_gridsearch,32,9501.04099704792,0.0004235064350768426
11,completo_fluid_2.json,SVR_gridsearch,64,997.129507028541,6.044060096135749e-05
12,completo_fluid_2.json,SVR,8,13564.312237525874,0.0016332854313621493
13,completo_fluid_2.json,SVR,16,278.3120363755462,4.164739518728678e-05
14,completo_fluid_2.json,SVR,32,154.50263803164273,2.319577338368251e-05
15,completo_fluid_2.json,SVR,64,112.63171385806595,1.5790444602427793e-05
16,completo_fluid_2.json,Tree,8,12084.266899002547,0.00030517172246885245
17,completo_fluid_2.json,Tree,16,1223.0840360208233,0.00013610485878048448
18,completo_fluid_2.json,Tree,32,717.3629266434968,5.369951648778119e-05
19,completo_fluid_2.json,Tree,64,10.688542624302286,4.915347118852024e-06
20,completo_fluid_2.json,KNN,8,17317.017760554103,0.0006743441249619712
21,completo_fluid_2.json,KNN,16,4426.136205616454,0.00042356198367638474
22,completo_fluid_2.json,KNN,32,1834.0177682734445,0.00014111647709949448
23,completo_fluid_2.json,KNN,64,392.92640829697194,4.642579135273993e-05
24,completo_fluid_3.json,Equation,8,1277.4560472272515,0.0013806731163791073
25,completo_fluid_3.json,Equation,16,88.28499819073957,0.004062039321990956
26,completo_fluid_3.json,Equation,32,59.228034330550216,0.0066625498826635415
27,completo_fluid_3.json,Equation,64,61.043074254276085,0.0024177915163490884
28,completo_fluid_3.json,MLP,8,1733.5342915334306,0.026456463149654216
29,completo_fluid_3.json,MLP,16,284.242562255653,0.004305860566618822
30,completo_fluid_3.json,MLP,32,159.60384680123602,0.006150667511968099
31,completo_fluid_3.json,MLP,64,14.7067677993871,0.0008154891652441109
32,completo_fluid_3.json,SVR_gridsearch,8,617.6695384753089,0.017532932338354228
33,completo_fluid_3.json,SVR_gridsearch,16,1469.3177690964908,0.0005832947675319487
34,completo_fluid_3.json,SVR_gridsearch,32,407.38696098167037,0.012304259465861498
35,completo_fluid_3.json,SVR_gridsearch,64,88.65322903861654,0.002260312980094576
36,completo_fluid_3.json,SVR,8,1360.1811804759457,0.0026466670967482163
37,completo_fluid_3.json,SVR,16,90.10247494882367,0.007877704457742158
38,completo_fluid_3.json,SVR,32,1086.933001763314,0.0033022673002983645
39,completo_fluid_3.json,SVR,64,13.68475605594381,0.0005533037285663652
40,completo_fluid_3.json,Tree,8,384.57181586064416,0.007366417714915157
41,completo_fluid_3.json,Tree,16,351.15928618258494,0.003861083002486912
42,completo_fluid_3.json,Tree,32,75.2805963820964,0.0010986257857037176
43,completo_fluid_3.json,Tree,64,11.521731511766854,0.00011454873130791005
44,completo_fluid_3.json,KNN,8,1444.9239124328271,0.001163770354973585
45,completo_fluid_3.json,KNN,16,628.0726972712599,0.0142356957631282
46,completo_fluid_3.json,KNN,32,410.4953089615962,0.00478011492867135
47,completo_fluid_3.json,KNN,64,183.17513438795024,0.0027552683606922785
48,completo_fluid_4.json,Equation,8,854.5267682669414,0.00020808561402867122
49,completo_fluid_4.json,Equation,16,56.01180319998542,9.106372420037646e-05
50,completo_fluid_4.json,Equation,32,55.177837217215334,7.769386128722689e-05
51,completo_fluid_4.json,MLP,8,524.7914870817874,0.0002425384797154992
52,completo_fluid_4.json,MLP,16,39.718279564864105,6.550472084203851e-05
53,completo_fluid_4.json,MLP,32,27.011252332437884,4.964553679183576e-05
54,completo_fluid_4.json,SVR_gridsearch,8,2187.97842418087,0.00032956032903765954
55,completo_fluid_4.json,SVR_gridsearch,16,632.7751677682792,0.0005622219741558535
56,completo_fluid_4.json,SVR_gridsearch,32,260.36376251684646,0.0001264162067668506
57,completo_fluid_4.json,SVR,8,1188.2479493998921,0.0007066022641303783
58,completo_fluid_4.json,SVR,16,440.20955452420327,0.00044229916385366127
59,completo_fluid_4.json,SVR,32,48.85899926369701,5.7097261366356074e-05
60,completo_fluid_4.json,Tree,8,244.23427156079651,0.00010275729020517088
61,completo_fluid_4.json,Tree,16,76.17704213099384,5.925364718898021e-05
62,completo_fluid_4.json,Tree,32,1.9421981250795437,9.914293237227694e-06
63,completo_fluid_4.json,KNN,8,1623.7220452492031,0.001417026024962913
64,completo_fluid_4.json,KNN,16,422.5158585228756,0.00028481768555773155
65,completo_fluid_4.json,KNN,32,120.66171472720131,9.575428543880449e-05
66,completo_freqmine_1.json,Equation,8,97.65313304007142,0.0002372470297831608
67,completo_freqmine_1.json,Equation,16,165.99012800474839,0.00021245507018920342
68,completo_freqmine_1.json,Equation,32,65.8504270484865,0.0004677838939473171
69,completo_freqmine_1.json,Equation,64,77.35885683435939,0.00024949349532851
70,completo_freqmine_1.json,Equation,128,74.12614074031245,0.0002531570516889378
71,completo_freqmine_1.json,MLP,8,263.47502549675755,0.0002237924449467465
72,completo_freqmine_1.json,MLP,16,127.84601548165153,0.0005254536934392858
73,completo_freqmine_1.json,MLP,32,9.05116259436295,0.00014818003939089572
74,completo_freqmine_1.json,MLP,64,3.8143346870727592,0.0001017468263451526
75,completo_freqmine_1.json,MLP,128,3.1812956051000576,9.213750454851961e-05
76,completo_freqmine_1.json,SVR_gridsearch,8,273.68714723989194,0.0001797690630392103
77,completo_freqmine_1.json,SVR_gridsearch,16,288.92904826491053,0.00017868746114899555
78,completo_freqmine_1.json,SVR_gridsearch,32,255.4576855741902,0.00019022047385581635
79,completo_freqmine_1.json,SVR_gridsearch,64,200.5580976624502,0.0002448713022428373
80,completo_freqmine_1.json,SVR_gridsearch,128,233.0814178610362,0.0001667200198217079
81,completo_freqmine_1.json,SVR,8,291.1322214849492,0.00020954210205075045
82,completo_freqmine_1.json,SVR,16,29.964770095846593,0.0004546465598546849
83,completo_freqmine_1.json,SVR,32,16.82016840348493,0.0003253978107723801
84,completo_freqmine_1.json,SVR,64,5.240697239357794,0.0001441636121228405
85,completo_freqmine_1.json,SVR,128,3.900508059833481,0.00010957548244636844
86,completo_freqmine_1.json,Tree,8,373.03627165714596,0.00086200639914632
87,completo_freqmine_1.json,Tree,16,223.60843746279568,0.000560497927516789
88,completo_freqmine_1.json,Tree,32,9.443189677044112,0.00010253333981598746
89,completo_freqmine_1.json,Tree,64,3.163855955709086,6.744070167822073e-05
90,completo_freqmine_1.json,Tree,128,2.443991972444515,4.208757979342923e-05
91,completo_freqmine_1.json,KNN,8,293.56337766345126,0.00019651638696671482
92,completo_freqmine_1.json,KNN,16,272.1145339370479,0.0002595839249396218
93,completo_freqmine_1.json,KNN,32,170.5769605299333,0.00037522005996234786
94,completo_freqmine_1.json,KNN,64,124.2502685090377,0.0004630424103313114
95,completo_freqmine_1.json,KNN,128,6.885249874625774,0.00013620001824779607
96,completo_freqmine_2.json,Equation,8,97.65313304007142,0.0002372470297831608
97,completo_freqmine_2.json,Equation,16,165.99012800474839,0.00021245507018920342
98,completo_freqmine_2.json,Equation,32,65.8504270484865,0.0004677838939473171
99,completo_freqmine_2.json,Equation,64,77.35885683435939,0.00024949349532851
100,completo_freqmine_2.json,Equation,128,74.12614074031245,0.0002531570516889378
101,completo_freqmine_2.json,MLP,8,263.47502549675755,0.0002237924449467465
102,completo_freqmine_2.json,MLP,16,127.84601548165153,0.0005254536934392858
103,completo_freqmine_2.json,MLP,32,9.05116259436295,0.00014818003939089572
104,completo_freqmine_2.json,MLP,64,3.8143346870727592,0.0001017468263451526
105,completo_freqmine_2.json,MLP,128,3.1812956051000576,9.213750454851961e-05
106,completo_freqmine_2.json,SVR_gridsearch,8,273.68714723989194,0.0001797690630392103
107,completo_freqmine_2.json,SVR_gridsearch,16,288.92904826491053,0.00017868746114899555
108,completo_freqmine_2.json,SVR_gridsearch,32,255.4576855741902,0.00019022047385581635
109,completo_freqmine_2.json,SVR_gridsearch,64,200.5580976624502,0.0002448713022428373
110,completo_freqmine_2.json,SVR_gridsearch,128,233.0814178610362,0.0001667200198217079
111,completo_freqmine_2.json,SVR,8,291.1322214849492,0.00020954210205075045
112,completo_freqmine_2.json,SVR,16,29.964770095846593,0.0004546465598546849
113,completo_freqmine_2.json,SVR,32,16.82016840348493,0.0003253978107723801
114,completo_freqmine_2.json,SVR,64,5.240697239357794,0.0001441636121228405
115,completo_freqmine_2.json,SVR,128,3.900508059833481,0.00010957548244636844
116,completo_freqmine_2.json,Tree,8,373.03627165714596,0.00086200639914632
117,completo_freqmine_2.json,Tree,16,223.60843746279568,0.000560497927516789
118,completo_freqmine_2.json,Tree,32,9.443189677044112,0.00010253333981598746
119,completo_freqmine_2.json,Tree,64,3.163855955709086,6.744070167822073e-05
120,completo_freqmine_2.json,Tree,128,2.443991972444515,4.208757979342923e-05
121,completo_freqmine_2.json,KNN,8,293.56337766345126,0.00019651638696671482
122,completo_freqmine_2.json,KNN,16,272.1145339370479,0.0002595839249396218
123,completo_freqmine_2.json,KNN,32,170.5769605299333,0.00037522005996234786
124,completo_freqmine_2.json,KNN,64,124.2502685090377,0.0004630424103313114
125,completo_freqmine_2.json,KNN,128,6.885249874625774,0.00013620001824779607
126,completo_openmc_kernel_novo.json,Equation,8,19.35718943604525,4.5643890324861934e-05
127,completo_openmc_kernel_novo.json,Equation,16,1.3660753774284224,5.9618348877302336e-05
128,completo_openmc_kernel_novo.json,Equation,32,1.2624111577019812,6.61738814649711e-05
129,completo_openmc_kernel_novo.json,Equation,64,1.2398735353728345,5.046236629145077e-05
130,completo_openmc_kernel_novo.json,MLP,8,630.8785142722222,0.0011793158831664657
131,completo_openmc_kernel_novo.json,MLP,16,69.25143067104757,7.499471364085044e-05
132,completo_openmc_kernel_novo.json,MLP,32,6.304249686260069,3.563108385050831e-05
